date,origin,destination,vessel_class,cargo_type,freight_rate,currency,unit,source
2022-12-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.56,USD,per_tonne,SYNTHETIC_DEMO
2022-12-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.14,USD,per_tonne,SYNTHETIC_DEMO
2022-12-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.33,USD,per_tonne,SYNTHETIC_DEMO
2022-12-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.27,USD,per_tonne,SYNTHETIC_DEMO
2022-12-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.6,USD,per_tonne,SYNTHETIC_DEMO
2022-12-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.97,USD,per_tonne,SYNTHETIC_DEMO
2022-12-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.37,USD,per_tonne,SYNTHETIC_DEMO
2022-12-31,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.53,USD,per_tonne,SYNTHETIC_DEMO
2023-01-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.56,USD,per_tonne,SYNTHETIC_DEMO
2023-01-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.82,USD,per_tonne,SYNTHETIC_DEMO
2023-01-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.84,USD,per_tonne,SYNTHETIC_DEMO
2023-01-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.99,USD,per_tonne,SYNTHETIC_DEMO
2023-01-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.38,USD,per_tonne,SYNTHETIC_DEMO
2023-01-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.55,USD,per_tonne,SYNTHETIC_DEMO
2023-01-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.22,USD,per_tonne,SYNTHETIC_DEMO
2023-01-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.03,USD,per_tonne,SYNTHETIC_DEMO
2023-01-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.49,USD,per_tonne,SYNTHETIC_DEMO
2023-01-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.38,USD,per_tonne,SYNTHETIC_DEMO
2023-01-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.25,USD,per_tonne,SYNTHETIC_DEMO
2023-01-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.36,USD,per_tonne,SYNTHETIC_DEMO
2023-01-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.33,USD,per_tonne,SYNTHETIC_DEMO
2023-01-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.27,USD,per_tonne,SYNTHETIC_DEMO
2023-01-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.42,USD,per_tonne,SYNTHETIC_DEMO
2023-01-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.36,USD,per_tonne,SYNTHETIC_DEMO
2023-01-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.53,USD,per_tonne,SYNTHETIC_DEMO
2023-01-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.39,USD,per_tonne,SYNTHETIC_DEMO
2023-01-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.75,USD,per_tonne,SYNTHETIC_DEMO
2023-01-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.93,USD,per_tonne,SYNTHETIC_DEMO
2023-01-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.65,USD,per_tonne,SYNTHETIC_DEMO
2023-01-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.9,USD,per_tonne,SYNTHETIC_DEMO
2023-01-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.99,USD,per_tonne,SYNTHETIC_DEMO
2023-01-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.08,USD,per_tonne,SYNTHETIC_DEMO
2023-01-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.46,USD,per_tonne,SYNTHETIC_DEMO
2023-01-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.11,USD,per_tonne,SYNTHETIC_DEMO
2023-01-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.77,USD,per_tonne,SYNTHETIC_DEMO
2023-01-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.96,USD,per_tonne,SYNTHETIC_DEMO
2023-01-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.46,USD,per_tonne,SYNTHETIC_DEMO
2023-01-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.68,USD,per_tonne,SYNTHETIC_DEMO
2023-01-31,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.44,USD,per_tonne,SYNTHETIC_DEMO
2023-02-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.62,USD,per_tonne,SYNTHETIC_DEMO
2023-02-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.6,USD,per_tonne,SYNTHETIC_DEMO
2023-02-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.64,USD,per_tonne,SYNTHETIC_DEMO
2023-02-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.79,USD,per_tonne,SYNTHETIC_DEMO
2023-02-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.95,USD,per_tonne,SYNTHETIC_DEMO
2023-02-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.23,USD,per_tonne,SYNTHETIC_DEMO
2023-02-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.74,USD,per_tonne,SYNTHETIC_DEMO
2023-02-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-02-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.98,USD,per_tonne,SYNTHETIC_DEMO
2023-02-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.78,USD,per_tonne,SYNTHETIC_DEMO
2023-02-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.17,USD,per_tonne,SYNTHETIC_DEMO
2023-02-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.88,USD,per_tonne,SYNTHETIC_DEMO
2023-02-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.59,USD,per_tonne,SYNTHETIC_DEMO
2023-02-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.6,USD,per_tonne,SYNTHETIC_DEMO
2023-02-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.77,USD,per_tonne,SYNTHETIC_DEMO
2023-02-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.49,USD,per_tonne,SYNTHETIC_DEMO
2023-02-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.98,USD,per_tonne,SYNTHETIC_DEMO
2023-02-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.16,USD,per_tonne,SYNTHETIC_DEMO
2023-02-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-02-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.73,USD,per_tonne,SYNTHETIC_DEMO
2023-02-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.37,USD,per_tonne,SYNTHETIC_DEMO
2023-02-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.41,USD,per_tonne,SYNTHETIC_DEMO
2023-02-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.43,USD,per_tonne,SYNTHETIC_DEMO
2023-02-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.26,USD,per_tonne,SYNTHETIC_DEMO
2023-02-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.25,USD,per_tonne,SYNTHETIC_DEMO
2023-02-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.12,USD,per_tonne,SYNTHETIC_DEMO
2023-02-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.52,USD,per_tonne,SYNTHETIC_DEMO
2023-02-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.09,USD,per_tonne,SYNTHETIC_DEMO
2023-03-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.05,USD,per_tonne,SYNTHETIC_DEMO
2023-03-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.85,USD,per_tonne,SYNTHETIC_DEMO
2023-03-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.73,USD,per_tonne,SYNTHETIC_DEMO
2023-03-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.04,USD,per_tonne,SYNTHETIC_DEMO
2023-03-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.11,USD,per_tonne,SYNTHETIC_DEMO
2023-03-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.07,USD,per_tonne,SYNTHETIC_DEMO
2023-03-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.05,USD,per_tonne,SYNTHETIC_DEMO
2023-03-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.07,USD,per_tonne,SYNTHETIC_DEMO
2023-03-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.85,USD,per_tonne,SYNTHETIC_DEMO
2023-03-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.0,USD,per_tonne,SYNTHETIC_DEMO
2023-03-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.68,USD,per_tonne,SYNTHETIC_DEMO
2023-03-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.92,USD,per_tonne,SYNTHETIC_DEMO
2023-03-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.16,USD,per_tonne,SYNTHETIC_DEMO
2023-03-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.95,USD,per_tonne,SYNTHETIC_DEMO
2023-03-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.57,USD,per_tonne,SYNTHETIC_DEMO
2023-03-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.05,USD,per_tonne,SYNTHETIC_DEMO
2023-03-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.91,USD,per_tonne,SYNTHETIC_DEMO
2023-03-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.45,USD,per_tonne,SYNTHETIC_DEMO
2023-03-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.9,USD,per_tonne,SYNTHETIC_DEMO
2023-03-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.69,USD,per_tonne,SYNTHETIC_DEMO
2023-03-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.77,USD,per_tonne,SYNTHETIC_DEMO
2023-03-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.81,USD,per_tonne,SYNTHETIC_DEMO
2023-03-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.53,USD,per_tonne,SYNTHETIC_DEMO
2023-03-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.53,USD,per_tonne,SYNTHETIC_DEMO
2023-03-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.61,USD,per_tonne,SYNTHETIC_DEMO
2023-03-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.54,USD,per_tonne,SYNTHETIC_DEMO
2023-03-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.88,USD,per_tonne,SYNTHETIC_DEMO
2023-03-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.6,USD,per_tonne,SYNTHETIC_DEMO
2023-03-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.73,USD,per_tonne,SYNTHETIC_DEMO
2023-03-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-03-31,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.91,USD,per_tonne,SYNTHETIC_DEMO
2023-04-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.61,USD,per_tonne,SYNTHETIC_DEMO
2023-04-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.69,USD,per_tonne,SYNTHETIC_DEMO
2023-04-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.15,USD,per_tonne,SYNTHETIC_DEMO
2023-04-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.08,USD,per_tonne,SYNTHETIC_DEMO
2023-04-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.87,USD,per_tonne,SYNTHETIC_DEMO
2023-04-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.24,USD,per_tonne,SYNTHETIC_DEMO
2023-04-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.24,USD,per_tonne,SYNTHETIC_DEMO
2023-04-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.84,USD,per_tonne,SYNTHETIC_DEMO
2023-04-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.91,USD,per_tonne,SYNTHETIC_DEMO
2023-04-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.31,USD,per_tonne,SYNTHETIC_DEMO
2023-04-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.74,USD,per_tonne,SYNTHETIC_DEMO
2023-04-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.95,USD,per_tonne,SYNTHETIC_DEMO
2023-04-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.95,USD,per_tonne,SYNTHETIC_DEMO
2023-04-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.14,USD,per_tonne,SYNTHETIC_DEMO
2023-04-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.44,USD,per_tonne,SYNTHETIC_DEMO
2023-04-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.03,USD,per_tonne,SYNTHETIC_DEMO
2023-04-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.16,USD,per_tonne,SYNTHETIC_DEMO
2023-04-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.25,USD,per_tonne,SYNTHETIC_DEMO
2023-04-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.02,USD,per_tonne,SYNTHETIC_DEMO
2023-04-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.68,USD,per_tonne,SYNTHETIC_DEMO
2023-04-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.95,USD,per_tonne,SYNTHETIC_DEMO
2023-04-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.64,USD,per_tonne,SYNTHETIC_DEMO
2023-04-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.19,USD,per_tonne,SYNTHETIC_DEMO
2023-04-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.84,USD,per_tonne,SYNTHETIC_DEMO
2023-04-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-04-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.76,USD,per_tonne,SYNTHETIC_DEMO
2023-04-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.02,USD,per_tonne,SYNTHETIC_DEMO
2023-04-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.23,USD,per_tonne,SYNTHETIC_DEMO
2023-04-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.88,USD,per_tonne,SYNTHETIC_DEMO
2023-04-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.91,USD,per_tonne,SYNTHETIC_DEMO
2023-05-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.01,USD,per_tonne,SYNTHETIC_DEMO
2023-05-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.3,USD,per_tonne,SYNTHETIC_DEMO
2023-05-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.88,USD,per_tonne,SYNTHETIC_DEMO
2023-05-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.23,USD,per_tonne,SYNTHETIC_DEMO
2023-05-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-05-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.06,USD,per_tonne,SYNTHETIC_DEMO
2023-05-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.04,USD,per_tonne,SYNTHETIC_DEMO
2023-05-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.52,USD,per_tonne,SYNTHETIC_DEMO
2023-05-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.3,USD,per_tonne,SYNTHETIC_DEMO
2023-05-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.47,USD,per_tonne,SYNTHETIC_DEMO
2023-05-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.37,USD,per_tonne,SYNTHETIC_DEMO
2023-05-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.47,USD,per_tonne,SYNTHETIC_DEMO
2023-05-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.82,USD,per_tonne,SYNTHETIC_DEMO
2023-05-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.4,USD,per_tonne,SYNTHETIC_DEMO
2023-05-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.26,USD,per_tonne,SYNTHETIC_DEMO
2023-05-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.71,USD,per_tonne,SYNTHETIC_DEMO
2023-05-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.16,USD,per_tonne,SYNTHETIC_DEMO
2023-05-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.72,USD,per_tonne,SYNTHETIC_DEMO
2023-05-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.51,USD,per_tonne,SYNTHETIC_DEMO
2023-05-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.27,USD,per_tonne,SYNTHETIC_DEMO
2023-05-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.39,USD,per_tonne,SYNTHETIC_DEMO
2023-05-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.94,USD,per_tonne,SYNTHETIC_DEMO
2023-05-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.32,USD,per_tonne,SYNTHETIC_DEMO
2023-05-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.12,USD,per_tonne,SYNTHETIC_DEMO
2023-05-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.19,USD,per_tonne,SYNTHETIC_DEMO
2023-05-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.44,USD,per_tonne,SYNTHETIC_DEMO
2023-05-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.23,USD,per_tonne,SYNTHETIC_DEMO
2023-05-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.47,USD,per_tonne,SYNTHETIC_DEMO
2023-05-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.32,USD,per_tonne,SYNTHETIC_DEMO
2023-05-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.34,USD,per_tonne,SYNTHETIC_DEMO
2023-05-31,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.91,USD,per_tonne,SYNTHETIC_DEMO
2023-06-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.11,USD,per_tonne,SYNTHETIC_DEMO
2023-06-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.51,USD,per_tonne,SYNTHETIC_DEMO
2023-06-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.24,USD,per_tonne,SYNTHETIC_DEMO
2023-06-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.31,USD,per_tonne,SYNTHETIC_DEMO
2023-06-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.36,USD,per_tonne,SYNTHETIC_DEMO
2023-06-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.3,USD,per_tonne,SYNTHETIC_DEMO
2023-06-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.25,USD,per_tonne,SYNTHETIC_DEMO
2023-06-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.29,USD,per_tonne,SYNTHETIC_DEMO
2023-06-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.97,USD,per_tonne,SYNTHETIC_DEMO
2023-06-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.78,USD,per_tonne,SYNTHETIC_DEMO
2023-06-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.85,USD,per_tonne,SYNTHETIC_DEMO
2023-06-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.56,USD,per_tonne,SYNTHETIC_DEMO
2023-06-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.03,USD,per_tonne,SYNTHETIC_DEMO
2023-06-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.78,USD,per_tonne,SYNTHETIC_DEMO
2023-06-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.05,USD,per_tonne,SYNTHETIC_DEMO
2023-06-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.84,USD,per_tonne,SYNTHETIC_DEMO
2023-06-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.96,USD,per_tonne,SYNTHETIC_DEMO
2023-06-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.41,USD,per_tonne,SYNTHETIC_DEMO
2023-06-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.84,USD,per_tonne,SYNTHETIC_DEMO
2023-06-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.98,USD,per_tonne,SYNTHETIC_DEMO
2023-06-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.96,USD,per_tonne,SYNTHETIC_DEMO
2023-06-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.56,USD,per_tonne,SYNTHETIC_DEMO
2023-06-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.51,USD,per_tonne,SYNTHETIC_DEMO
2023-06-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.46,USD,per_tonne,SYNTHETIC_DEMO
2023-06-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.93,USD,per_tonne,SYNTHETIC_DEMO
2023-06-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.89,USD,per_tonne,SYNTHETIC_DEMO
2023-06-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.7,USD,per_tonne,SYNTHETIC_DEMO
2023-06-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.1,USD,per_tonne,SYNTHETIC_DEMO
2023-06-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.82,USD,per_tonne,SYNTHETIC_DEMO
2023-06-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.64,USD,per_tonne,SYNTHETIC_DEMO
2023-07-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.69,USD,per_tonne,SYNTHETIC_DEMO
2023-07-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.76,USD,per_tonne,SYNTHETIC_DEMO
2023-07-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.71,USD,per_tonne,SYNTHETIC_DEMO
2023-07-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,13.8,USD,per_tonne,SYNTHETIC_DEMO
2023-07-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.13,USD,per_tonne,SYNTHETIC_DEMO
2023-07-06,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.11,USD,per_tonne,SYNTHETIC_DEMO
2023-07-07,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.72,USD,per_tonne,SYNTHETIC_DEMO
2023-07-08,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.16,USD,per_tonne,SYNTHETIC_DEMO
2023-07-09,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.5,USD,per_tonne,SYNTHETIC_DEMO
2023-07-10,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.41,USD,per_tonne,SYNTHETIC_DEMO
2023-07-11,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.37,USD,per_tonne,SYNTHETIC_DEMO
2023-07-12,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.6,USD,per_tonne,SYNTHETIC_DEMO
2023-07-13,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.37,USD,per_tonne,SYNTHETIC_DEMO
2023-07-14,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.64,USD,per_tonne,SYNTHETIC_DEMO
2023-07-15,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.58,USD,per_tonne,SYNTHETIC_DEMO
2023-07-16,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.5,USD,per_tonne,SYNTHETIC_DEMO
2023-07-17,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.05,USD,per_tonne,SYNTHETIC_DEMO
2023-07-18,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.88,USD,per_tonne,SYNTHETIC_DEMO
2023-07-19,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.52,USD,per_tonne,SYNTHETIC_DEMO
2023-07-20,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.77,USD,per_tonne,SYNTHETIC_DEMO
2023-07-21,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.99,USD,per_tonne,SYNTHETIC_DEMO
2023-07-22,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.05,USD,per_tonne,SYNTHETIC_DEMO
2023-07-23,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.21,USD,per_tonne,SYNTHETIC_DEMO
2023-07-24,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.43,USD,per_tonne,SYNTHETIC_DEMO
2023-07-25,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.75,USD,per_tonne,SYNTHETIC_DEMO
2023-07-26,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.58,USD,per_tonne,SYNTHETIC_DEMO
2023-07-27,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.9,USD,per_tonne,SYNTHETIC_DEMO
2023-07-28,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.64,USD,per_tonne,SYNTHETIC_DEMO
2023-07-29,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.54,USD,per_tonne,SYNTHETIC_DEMO
2023-07-30,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.38,USD,per_tonne,SYNTHETIC_DEMO
2023-07-31,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.13,USD,per_tonne,SYNTHETIC_DEMO
2023-08-01,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.48,USD,per_tonne,SYNTHETIC_DEMO
2023-08-02,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.32,USD,per_tonne,SYNTHETIC_DEMO
2023-08-03,ZAF_RIC,IND_VZG,Capesize,thermal_coal,15.07,USD,per_tonne,SYNTHETIC_DEMO
2023-08-04,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.91,USD,per_tonne,SYNTHETIC_DEMO
2023-08-05,ZAF_RIC,IND_VZG,Capesize,thermal_coal,14.93,USD,per_tonne,SYNTHETIC_DEMO
