date,port,vessels_waiting,average_waiting_days,berth_occupancy_pct,congestion_index,source
2024-05-25,IND_GVM,4,2.39,72.9,1.39,SYNTHETIC_DEMO
2024-05-25,IND_DHM,7,3.18,79.5,2.02,SYNTHETIC_DEMO
2024-05-25,IND_HLD,9,5.29,90.9,3.85,SYNTHETIC_DEMO
2024-05-25,IND_GOP,4,2.74,70.3,1.54,SYNTHETIC_DEMO
2024-05-25,AUS_NEW,9,4.39,91.7,3.22,SYNTHETIC_DEMO
2024-05-25,AUS_HAY,7,2.23,80.6,1.44,SYNTHETIC_DEMO
2024-05-25,IDN_TAB,8,3.33,83.4,2.22,SYNTHETIC_DEMO
2024-05-25,ZAF_RIC,5,2.77,82.0,1.82,SYNTHETIC_DEMO
2024-05-26,IND_VZG,8,2.54,80.4,1.63,SYNTHETIC_DEMO
2024-05-26,IND_PAR,12,4.43,90.7,3.21,SYNTHETIC_DEMO
2024-05-26,IND_GVM,4,2.43,76.1,1.48,SYNTHETIC_DEMO
2024-05-26,IND_DHM,6,2.79,85.0,1.9,SYNTHETIC_DEMO
2024-05-26,IND_HLD,13,5.47,93.7,4.1,SYNTHETIC_DEMO
2024-05-26,IND_GOP,6,1.64,69.3,0.91,SYNTHETIC_DEMO
2024-05-26,AUS_NEW,9,3.74,87.8,2.63,SYNTHETIC_DEMO
2024-05-26,AUS_HAY,6,2.6,78.3,1.63,SYNTHETIC_DEMO
2024-05-26,IDN_TAB,8,3.53,85.0,2.4,SYNTHETIC_DEMO
2024-05-26,ZAF_RIC,7,2.94,77.6,1.83,SYNTHETIC_DEMO
2024-05-27,IND_VZG,6,2.95,81.2,1.92,SYNTHETIC_DEMO
2024-05-27,IND_PAR,11,4.64,87.4,3.24,SYNTHETIC_DEMO
2024-05-27,IND_GVM,5,2.37,74.6,1.41,SYNTHETIC_DEMO
2024-05-27,IND_DHM,8,3.37,79.2,2.14,SYNTHETIC_DEMO
2024-05-27,IND_HLD,12,5.64,94.2,4.25,SYNTHETIC_DEMO
2024-05-27,IND_GOP,1,1.66,72.9,0.97,SYNTHETIC_DEMO
2024-05-27,AUS_NEW,8,3.88,91.9,2.85,SYNTHETIC_DEMO
2024-05-27,AUS_HAY,6,2.71,74.0,1.6,SYNTHETIC_DEMO
2024-05-27,IDN_TAB,9,3.21,84.0,2.16,SYNTHETIC_DEMO
2024-05-27,ZAF_RIC,6,2.86,80.7,1.85,SYNTHETIC_DEMO
2024-05-28,IND_VZG,4,2.5,74.6,1.49,SYNTHETIC_DEMO
2024-05-28,IND_PAR,8,3.61,89.8,2.59,SYNTHETIC_DEMO
2024-05-28,IND_GVM,5,2.51,74.2,1.49,SYNTHETIC_DEMO
2024-05-28,IND_DHM,5,2.69,82.1,1.77,SYNTHETIC_DEMO
2024-05-28,IND_HLD,12,5.53,96.6,4.27,SYNTHETIC_DEMO
2024-05-28,IND_GOP,2,2.0,70.5,1.13,SYNTHETIC_DEMO
2024-05-28,AUS_NEW,8,3.84,90.2,2.77,SYNTHETIC_DEMO
2024-05-28,AUS_HAY,6,2.65,77.7,1.65,SYNTHETIC_DEMO
2024-05-28,IDN_TAB,8,3.35,83.6,2.24,SYNTHETIC_DEMO
2024-05-28,ZAF_RIC,8,3.09,77.3,1.91,SYNTHETIC_DEMO
2024-05-29,IND_VZG,6,2.46,77.9,1.53,SYNTHETIC_DEMO
2024-05-29,IND_PAR,10,4.26,88.8,3.03,SYNTHETIC_DEMO
2024-05-29,IND_GVM,4,2.25,72.2,1.3,SYNTHETIC_DEMO
2024-05-29,IND_DHM,8,3.55,81.8,2.32,SYNTHETIC_DEMO
2024-05-29,IND_HLD,11,5.3,91.8,3.89,SYNTHETIC_DEMO
2024-05-29,IND_GOP,3,2.54,71.3,1.45,SYNTHETIC_DEMO
2024-05-29,AUS_NEW,10,4.12,85.5,2.82,SYNTHETIC_DEMO
2024-05-29,AUS_HAY,4,2.7,79.2,1.71,SYNTHETIC_DEMO
2024-05-29,IDN_TAB,8,3.07,83.9,2.06,SYNTHETIC_DEMO
2024-05-29,ZAF_RIC,5,2.47,78.6,1.55,SYNTHETIC_DEMO
2024-05-30,IND_VZG,4,2.36,83.6,1.58,SYNTHETIC_DEMO
2024-05-30,IND_PAR,9,4.0,87.8,2.81,SYNTHETIC_DEMO
2024-05-30,IND_GVM,6,2.46,77.4,1.52,SYNTHETIC_DEMO
2024-05-30,IND_DHM,8,3.25,80.2,2.09,SYNTHETIC_DEMO
2024-05-30,IND_HLD,11,5.49,87.4,3.84,SYNTHETIC_DEMO
2024-05-30,IND_GOP,4,1.58,67.9,0.86,SYNTHETIC_DEMO
2024-05-30,AUS_NEW,7,4.02,86.8,2.79,SYNTHETIC_DEMO
2024-05-30,AUS_HAY,7,2.27,73.8,1.34,SYNTHETIC_DEMO
2024-05-30,IDN_TAB,8,3.11,86.6,2.15,SYNTHETIC_DEMO
2024-05-30,ZAF_RIC,6,3.31,84.8,2.25,SYNTHETIC_DEMO
2024-05-31,IND_VZG,5,2.91,80.2,1.87,SYNTHETIC_DEMO
2024-05-31,IND_PAR,10,4.41,88.0,3.1,SYNTHETIC_DEMO
2024-05-31,IND_GVM,6,1.37,73.9,0.81,SYNTHETIC_DEMO
2024-05-31,IND_DHM,6,2.96,80.4,1.9,SYNTHETIC_DEMO
2024-05-31,IND_HLD,13,4.92,90.6,3.57,SYNTHETIC_DEMO
2024-05-31,IND_GOP,3,1.77,69.9,0.99,SYNTHETIC_DEMO
2024-05-31,AUS_NEW,9,4.27,88.6,3.03,SYNTHETIC_DEMO
2024-05-31,AUS_HAY,7,1.77,72.8,1.03,SYNTHETIC_DEMO
2024-05-31,IDN_TAB,5,3.47,81.1,2.25,SYNTHETIC_DEMO
2024-05-31,ZAF_RIC,5,2.9,79.0,1.83,SYNTHETIC_DEMO
2024-06-01,IND_VZG,7,2.48,80.8,1.6,SYNTHETIC_DEMO
2024-06-01,IND_PAR,11,4.55,82.4,3.0,SYNTHETIC_DEMO
2024-06-01,IND_GVM,3,1.4,74.5,0.83,SYNTHETIC_DEMO
2024-06-01,IND_DHM,6,2.94,80.1,1.88,SYNTHETIC_DEMO
2024-06-01,IND_HLD,9,4.93,93.7,3.7,SYNTHETIC_DEMO
2024-06-01,IND_GOP,1,1.9,65.9,1.0,SYNTHETIC_DEMO
2024-06-01,AUS_NEW,9,3.66,87.2,2.55,SYNTHETIC_DEMO
2024-06-01,AUS_HAY,4,1.74,75.8,1.06,SYNTHETIC_DEMO
2024-06-01,IDN_TAB,7,3.08,79.5,1.96,SYNTHETIC_DEMO
2024-06-01,ZAF_RIC,6,2.71,78.8,1.71,SYNTHETIC_DEMO
2024-06-02,IND_VZG,3,2.89,77.1,1.78,SYNTHETIC_DEMO
2024-06-02,IND_PAR,7,4.65,85.6,3.18,SYNTHETIC_DEMO
2024-06-02,IND_GVM,3,2.61,73.1,1.53,SYNTHETIC_DEMO
2024-06-02,IND_DHM,6,2.85,82.8,1.89,SYNTHETIC_DEMO
2024-06-02,IND_HLD,11,5.67,87.4,3.96,SYNTHETIC_DEMO
2024-06-02,IND_GOP,4,1.66,66.2,0.88,SYNTHETIC_DEMO
2024-06-02,AUS_NEW,9,4.0,91.1,2.92,SYNTHETIC_DEMO
2024-06-02,AUS_HAY,5,2.52,74.0,1.49,SYNTHETIC_DEMO
2024-06-02,IDN_TAB,7,3.28,82.1,2.15,SYNTHETIC_DEMO
2024-06-02,ZAF_RIC,6,3.18,78.1,1.99,SYNTHETIC_DEMO
2024-06-03,IND_VZG,5,2.57,76.4,1.57,SYNTHETIC_DEMO
2024-06-03,IND_PAR,10,3.65,84.9,2.48,SYNTHETIC_DEMO
2024-06-03,IND_GVM,3,2.16,69.6,1.2,SYNTHETIC_DEMO
2024-06-03,IND_DHM,5,2.86,80.5,1.84,SYNTHETIC_DEMO
2024-06-03,IND_HLD,12,5.2,91.7,3.81,SYNTHETIC_DEMO
2024-06-03,IND_GOP,2,1.88,67.0,1.01,SYNTHETIC_DEMO
2024-06-03,AUS_NEW,9,3.3,87.0,2.3,SYNTHETIC_DEMO
2024-06-03,AUS_HAY,5,2.25,74.0,1.33,SYNTHETIC_DEMO
2024-06-03,IDN_TAB,9,3.3,81.7,2.16,SYNTHETIC_DEMO
2024-06-03,ZAF_RIC,3,2.07,82.4,1.36,SYNTHETIC_DEMO
2024-06-04,IND_VZG,5,2.46,77.0,1.52,SYNTHETIC_DEMO
2024-06-04,IND_PAR,9,4.47,85.0,3.04,SYNTHETIC_DEMO
2024-06-04,IND_GVM,4,1.48,71.6,0.85,SYNTHETIC_DEMO
2024-06-04,IND_DHM,6,2.93,78.4,1.84,SYNTHETIC_DEMO
2024-06-04,IND_HLD,10,5.27,94.7,3.99,SYNTHETIC_DEMO
2024-06-04,IND_GOP,3,1.98,62.2,0.99,SYNTHETIC_DEMO
2024-06-04,AUS_NEW,10,3.74,87.6,2.62,SYNTHETIC_DEMO
2024-06-04,AUS_HAY,4,2.25,69.7,1.25,SYNTHETIC_DEMO
2024-06-04,IDN_TAB,6,2.88,82.1,1.89,SYNTHETIC_DEMO
2024-06-04,ZAF_RIC,5,2.9,75.3,1.75,SYNTHETIC_DEMO
2024-06-05,IND_VZG,6,2.78,76.5,1.7,SYNTHETIC_DEMO
2024-06-05,IND_PAR,8,4.31,84.7,2.92,SYNTHETIC_DEMO
2024-06-05,IND_GVM,3,2.04,73.0,1.19,SYNTHETIC_DEMO
2024-06-05,IND_DHM,4,2.78,76.3,1.7,SYNTHETIC_DEMO
2024-06-05,IND_HLD,11,5.34,90.2,3.85,SYNTHETIC_DEMO
2024-06-05,IND_GOP,2,1.8,69.5,1.0,SYNTHETIC_DEMO
2024-06-05,AUS_NEW,8,3.74,87.1,2.61,SYNTHETIC_DEMO
2024-06-05,AUS_HAY,3,2.56,76.8,1.57,SYNTHETIC_DEMO
2024-06-05,IDN_TAB,5,2.99,81.1,1.94,SYNTHETIC_DEMO
2024-06-05,ZAF_RIC,8,2.57,75.5,1.55,SYNTHETIC_DEMO
2024-06-06,IND_VZG,5,2.55,75.5,1.54,SYNTHETIC_DEMO
2024-06-06,IND_PAR,8,4.41,84.3,2.97,SYNTHETIC_DEMO
2024-06-06,IND_GVM,2,1.68,69.9,0.94,SYNTHETIC_DEMO
2024-06-06,IND_DHM,6,2.7,78.3,1.69,SYNTHETIC_DEMO
2024-06-06,IND_HLD,10,4.77,86.8,3.31,SYNTHETIC_DEMO
2024-06-06,IND_GOP,2,1.79,64.9,0.93,SYNTHETIC_DEMO
2024-06-06,AUS_NEW,7,3.52,87.3,2.46,SYNTHETIC_DEMO
2024-06-06,AUS_HAY,4,2.16,74.3,1.28,SYNTHETIC_DEMO
2024-06-06,IDN_TAB,6,2.65,80.7,1.71,SYNTHETIC_DEMO
2024-06-06,ZAF_RIC,4,2.28,78.9,1.44,SYNTHETIC_DEMO
2024-06-07,IND_VZG,4,1.96,79.5,1.25,SYNTHETIC_DEMO
2024-06-07,IND_PAR,8,3.62,84.1,2.44,SYNTHETIC_DEMO
2024-06-07,IND_GVM,4,1.88,67.4,1.01,SYNTHETIC_DEMO
2024-06-07,IND_DHM,5,3.05,79.3,1.93,SYNTHETIC_DEMO
2024-06-07,IND_HLD,10,4.94,86.1,3.4,SYNTHETIC_DEMO
2024-06-07,IND_GOP,1,1.82,65.7,0.96,SYNTHETIC_DEMO
2024-06-07,AUS_NEW,6,3.85,84.2,2.59,SYNTHETIC_DEMO
2024-06-07,AUS_HAY,4,2.31,74.7,1.38,SYNTHETIC_DEMO
2024-06-07,IDN_TAB,5,2.8,81.2,1.82,SYNTHETIC_DEMO
2024-06-07,ZAF_RIC,4,2.2,75.1,1.32,SYNTHETIC_DEMO
2024-06-08,IND_VZG,5,2.71,73.2,1.59,SYNTHETIC_DEMO
2024-06-08,IND_PAR,9,3.65,84.5,2.47,SYNTHETIC_DEMO
2024-06-08,IND_GVM,4,2.52,68.8,1.39,SYNTHETIC_DEMO
2024-06-08,IND_DHM,6,2.23,81.3,1.45,SYNTHETIC_DEMO
2024-06-08,IND_HLD,12,4.3,88.6,3.05,SYNTHETIC_DEMO
2024-06-08,IND_GOP,1,1.51,66.4,0.8,SYNTHETIC_DEMO
2024-06-08,AUS_NEW,7,3.92,85.6,2.68,SYNTHETIC_DEMO
2024-06-08,AUS_HAY,5,1.83,72.2,1.06,SYNTHETIC_DEMO
2024-06-08,IDN_TAB,9,2.86,79.8,1.83,SYNTHETIC_DEMO
2024-06-08,ZAF_RIC,5,3.03,78.4,1.9,SYNTHETIC_DEMO
2024-06-09,IND_VZG,4,2.5,76.7,1.53,SYNTHETIC_DEMO
2024-06-09,IND_PAR,7,3.81,85.4,2.6,SYNTHETIC_DEMO
2024-06-09,IND_GVM,4,1.61,71.6,0.92,SYNTHETIC_DEMO
2024-06-09,IND_DHM,4,2.86,80.5,1.84,SYNTHETIC_DEMO
2024-06-09,IND_HLD,9,4.69,91.3,3.43,SYNTHETIC_DEMO
2024-06-09,IND_GOP,1,1.94,64.8,1.01,SYNTHETIC_DEMO
2024-06-09,AUS_NEW,7,3.73,83.8,2.5,SYNTHETIC_DEMO
2024-06-09,AUS_HAY,4,1.67,74.7,1.0,SYNTHETIC_DEMO
2024-06-09,IDN_TAB,5,3.16,80.3,2.03,SYNTHETIC_DEMO
2024-06-09,ZAF_RIC,6,1.8,76.6,1.1,SYNTHETIC_DEMO
2024-06-10,IND_VZG,4,1.98,75.2,1.19,SYNTHETIC_DEMO
2024-06-10,IND_PAR,8,3.99,85.1,2.72,SYNTHETIC_DEMO
2024-06-10,IND_GVM,4,2.07,69.3,1.15,SYNTHETIC_DEMO
2024-06-10,IND_DHM,3,2.15,80.5,1.38,SYNTHETIC_DEMO
2024-06-10,IND_HLD,10,4.94,88.2,3.49,SYNTHETIC_DEMO
2024-06-10,IND_GOP,3,1.8,61.7,0.89,SYNTHETIC_DEMO
2024-06-10,AUS_NEW,6,2.79,86.4,1.93,SYNTHETIC_DEMO
2024-06-10,AUS_HAY,6,1.62,70.0,0.91,SYNTHETIC_DEMO
2024-06-10,IDN_TAB,5,2.56,80.2,1.64,SYNTHETIC_DEMO
2024-06-10,ZAF_RIC,5,2.19,78.6,1.38,SYNTHETIC_DEMO
2024-06-11,IND_VZG,3,2.14,75.3,1.29,SYNTHETIC_DEMO
2024-06-11,IND_PAR,8,3.85,85.5,2.63,SYNTHETIC_DEMO
2024-06-11,IND_GVM,1,1.71,68.1,0.93,SYNTHETIC_DEMO
2024-06-11,IND_DHM,5,2.24,76.6,1.37,SYNTHETIC_DEMO
2024-06-11,IND_HLD,10,4.3,88.6,3.05,SYNTHETIC_DEMO
2024-06-11,IND_GOP,1,1.62,66.1,0.86,SYNTHETIC_DEMO
2024-06-11,AUS_NEW,6,3.82,86.1,2.63,SYNTHETIC_DEMO
2024-06-11,AUS_HAY,5,2.22,75.4,1.34,SYNTHETIC_DEMO
2024-06-11,IDN_TAB,5,2.98,82.7,1.97,SYNTHETIC_DEMO
2024-06-11,ZAF_RIC,5,2.34,76.7,1.44,SYNTHETIC_DEMO
2024-06-12,IND_VZG,4,1.94,74.7,1.16,SYNTHETIC_DEMO
2024-06-12,IND_PAR,8,4.08,83.6,2.73,SYNTHETIC_DEMO
2024-06-12,IND_GVM,1,1.22,72.1,0.7,SYNTHETIC_DEMO
2024-06-12,IND_DHM,5,2.27,77.5,1.41,SYNTHETIC_DEMO
2024-06-12,IND_HLD,9,4.79,90.3,3.46,SYNTHETIC_DEMO
2024-06-12,IND_GOP,1,1.3,62.9,0.65,SYNTHETIC_DEMO
2024-06-12,AUS_NEW,5,2.81,88.6,1.99,SYNTHETIC_DEMO
2024-06-12,AUS_HAY,2,1.78,66.4,0.95,SYNTHETIC_DEMO
2024-06-12,IDN_TAB,7,3.05,81.6,1.99,SYNTHETIC_DEMO
2024-06-12,ZAF_RIC,4,2.15,75.9,1.31,SYNTHETIC_DEMO
2024-06-13,IND_VZG,2,1.92,77.7,1.19,SYNTHETIC_DEMO
2024-06-13,IND_PAR,8,3.63,82.5,2.4,SYNTHETIC_DEMO
2024-06-13,IND_GVM,3,1.47,69.0,0.81,SYNTHETIC_DEMO
2024-06-13,IND_DHM,4,2.65,76.0,1.61,SYNTHETIC_DEMO
2024-06-13,IND_HLD,9,4.65,87.0,3.24,SYNTHETIC_DEMO
2024-06-13,IND_GOP,1,1.18,62.3,0.59,SYNTHETIC_DEMO
2024-06-13,AUS_NEW,7,3.44,88.5,2.44,SYNTHETIC_DEMO
2024-06-13,AUS_HAY,6,1.1,73.2,0.64,SYNTHETIC_DEMO
2024-06-13,IDN_TAB,6,2.54,81.6,1.66,SYNTHETIC_DEMO
2024-06-13,ZAF_RIC,7,2.36,79.0,1.49,SYNTHETIC_DEMO
2024-06-14,IND_VZG,5,2.08,73.5,1.22,SYNTHETIC_DEMO
2024-06-14,IND_PAR,7,2.98,85.1,2.03,SYNTHETIC_DEMO
2024-06-14,IND_GVM,2,1.58,71.5,0.9,SYNTHETIC_DEMO
2024-06-14,IND_DHM,4,2.39,79.5,1.52,SYNTHETIC_DEMO
2024-06-14,IND_HLD,10,4.08,87.4,2.85,SYNTHETIC_DEMO
2024-06-14,IND_GOP,3,1.22,65.0,0.63,SYNTHETIC_DEMO
2024-06-14,AUS_NEW,9,3.27,85.9,2.25,SYNTHETIC_DEMO
2024-06-14,AUS_HAY,3,1.69,72.2,0.98,SYNTHETIC_DEMO
2024-06-14,IDN_TAB,5,2.52,77.5,1.56,SYNTHETIC_DEMO
2024-06-14,ZAF_RIC,5,2.56,73.6,1.51,SYNTHETIC_DEMO
2024-06-15,IND_VZG,5,2.11,73.3,1.24,SYNTHETIC_DEMO
2024-06-15,IND_PAR,9,4.06,82.6,2.68,SYNTHETIC_DEMO
2024-06-15,IND_GVM,2,1.81,67.4,0.98,SYNTHETIC_DEMO
2024-06-15,IND_DHM,4,2.56,78.6,1.61,SYNTHETIC_DEMO
2024-06-15,IND_HLD,8,4.29,86.9,2.98,SYNTHETIC_DEMO
2024-06-15,IND_GOP,4,1.29,63.3,0.65,SYNTHETIC_DEMO
2024-06-15,AUS_NEW,5,3.49,86.0,2.4,SYNTHETIC_DEMO
2024-06-15,AUS_HAY,4,1.95,71.9,1.12,SYNTHETIC_DEMO
2024-06-15,IDN_TAB,4,2.85,78.3,1.79,SYNTHETIC_DEMO
2024-06-15,ZAF_RIC,4,2.62,73.6,1.54,SYNTHETIC_DEMO
2024-06-16,IND_VZG,5,1.84,78.5,1.16,SYNTHETIC_DEMO
2024-06-16,IND_PAR,6,3.56,82.2,2.34,SYNTHETIC_DEMO
2024-06-16,IND_GVM,3,1.53,69.6,0.85,SYNTHETIC_DEMO
2024-06-16,IND_DHM,7,1.6,73.8,0.94,SYNTHETIC_DEMO
2024-06-16,IND_HLD,10,4.42,89.7,3.17,SYNTHETIC_DEMO
2024-06-16,IND_GOP,3,0.68,65.6,0.36,SYNTHETIC_DEMO
2024-06-16,AUS_NEW,5,3.71,84.8,2.52,SYNTHETIC_DEMO
2024-06-16,AUS_HAY,3,1.99,70.5,1.12,SYNTHETIC_DEMO
2024-06-16,IDN_TAB,7,2.51,72.4,1.45,SYNTHETIC_DEMO
2024-06-16,ZAF_RIC,4,2.34,74.1,1.39,SYNTHETIC_DEMO
2024-06-17,IND_VZG,5,1.82,71.3,1.04,SYNTHETIC_DEMO
2024-06-17,IND_PAR,6,2.94,82.7,1.95,SYNTHETIC_DEMO
2024-06-17,IND_GVM,3,1.08,67.9,0.59,SYNTHETIC_DEMO
2024-06-17,IND_DHM,5,2.42,73.9,1.43,SYNTHETIC_DEMO
2024-06-17,IND_HLD,11,4.62,87.9,3.25,SYNTHETIC_DEMO
2024-06-17,IND_GOP,1,0.86,65.7,0.45,SYNTHETIC_DEMO
2024-06-17,AUS_NEW,5,3.76,84.9,2.55,SYNTHETIC_DEMO
2024-06-17,AUS_HAY,3,1.58,70.6,0.89,SYNTHETIC_DEMO
2024-06-17,IDN_TAB,3,2.69,77.9,1.68,SYNTHETIC_DEMO
2024-06-17,ZAF_RIC,3,1.91,73.9,1.13,SYNTHETIC_DEMO
2024-06-18,IND_VZG,4,2.02,71.2,1.15,SYNTHETIC_DEMO
2024-06-18,IND_PAR,7,3.35,81.9,2.19,SYNTHETIC_DEMO
2024-06-18,IND_GVM,2,1.14,66.3,0.6,SYNTHETIC_DEMO
2024-06-18,IND_DHM,2,2.2,77.4,1.36,SYNTHETIC_DEMO
2024-06-18,IND_HLD,9,4.5,89.5,3.22,SYNTHETIC_DEMO
2024-06-18,IND_GOP,1,0.88,66.2,0.47,SYNTHETIC_DEMO
2024-06-18,AUS_NEW,6,3.87,83.1,2.57,SYNTHETIC_DEMO
2024-06-18,AUS_HAY,4,1.35,71.4,0.77,SYNTHETIC_DEMO
2024-06-18,IDN_TAB,5,2.66,81.0,1.72,SYNTHETIC_DEMO
2024-06-18,ZAF_RIC,5,2.03,74.2,1.21,SYNTHETIC_DEMO
2024-06-19,IND_VZG,3,2.2,74.0,1.3,SYNTHETIC_DEMO
2024-06-19,IND_PAR,6,3.23,79.4,2.05,SYNTHETIC_DEMO
2024-06-19,IND_GVM,4,0.79,71.0,0.45,SYNTHETIC_DEMO
2024-06-19,IND_DHM,4,2.59,77.1,1.6,SYNTHETIC_DEMO
2024-06-19,IND_HLD,11,4.19,87.0,2.92,SYNTHETIC_DEMO
2024-06-19,IND_GOP,3,1.8,68.4,0.98,SYNTHETIC_DEMO
2024-06-19,AUS_NEW,7,3.57,86.6,2.47,SYNTHETIC_DEMO
2024-06-19,AUS_HAY,3,1.55,69.0,0.86,SYNTHETIC_DEMO
2024-06-19,IDN_TAB,6,2.41,77.8,1.5,SYNTHETIC_DEMO
2024-06-19,ZAF_RIC,6,2.45,75.8,1.49,SYNTHETIC_DEMO
2024-06-20,IND_VZG,3,2.06,77.1,1.27,SYNTHETIC_DEMO
2024-06-20,IND_PAR,7,3.62,83.8,2.43,SYNTHETIC_DEMO
2024-06-20,IND_GVM,3,1.72,66.6,0.92,SYNTHETIC_DEMO
2024-06-20,IND_DHM,4,2.29,77.2,1.41,SYNTHETIC_DEMO
2024-06-20,IND_HLD,8,4.34,86.4,3.0,SYNTHETIC_DEMO
2024-06-20,IND_GOP,1,1.21,67.1,0.65,SYNTHETIC_DEMO
2024-06-20,AUS_NEW,4,3.16,85.8,2.17,SYNTHETIC_DEMO
2024-06-20,AUS_HAY,2,1.89,70.7,1.07,SYNTHETIC_DEMO
2024-06-20,IDN_TAB,4,2.45,78.4,1.54,SYNTHETIC_DEMO
2024-06-20,ZAF_RIC,3,2.45,77.4,1.52,SYNTHETIC_DEMO
2024-06-21,IND_VZG,3,1.64,74.5,0.98,SYNTHETIC_DEMO
2024-06-21,IND_PAR,6,3.38,82.9,2.24,SYNTHETIC_DEMO
2024-06-21,IND_GVM,1,1.63,68.9,0.9,SYNTHETIC_DEMO
2024-06-21,IND_DHM,4,2.56,78.9,1.62,SYNTHETIC_DEMO
2024-06-21,IND_HLD,11,4.52,82.2,2.97,SYNTHETIC_DEMO
2024-06-21,IND_GOP,3,1.59,68.2,0.87,SYNTHETIC_DEMO
2024-06-21,AUS_NEW,5,3.0,84.8,2.04,SYNTHETIC_DEMO
2024-06-21,AUS_HAY,3,1.78,71.5,1.02,SYNTHETIC_DEMO
2024-06-21,IDN_TAB,4,2.36,78.6,1.48,SYNTHETIC_DEMO
2024-06-21,ZAF_RIC,4,2.02,75.9,1.23,SYNTHETIC_DEMO
2024-06-22,IND_VZG,3,1.4,73.5,0.82,SYNTHETIC_DEMO
2024-06-22,IND_PAR,7,3.16,80.3,2.03,SYNTHETIC_DEMO
2024-06-22,IND_GVM,3,1.78,72.2,1.03,SYNTHETIC_DEMO
2024-06-22,IND_DHM,6,2.03,81.6,1.33,SYNTHETIC_DEMO
2024-06-22,IND_HLD,8,4.41,87.9,3.1,SYNTHETIC_DEMO
2024-06-22,IND_GOP,2,1.45,63.8,0.74,SYNTHETIC_DEMO
2024-06-22,AUS_NEW,4,3.28,84.8,2.23,SYNTHETIC_DEMO
2024-06-22,AUS_HAY,3,1.45,72.8,0.84,SYNTHETIC_DEMO
2024-06-22,IDN_TAB,8,2.47,77.4,1.53,SYNTHETIC_DEMO
2024-06-22,ZAF_RIC,3,2.31,73.5,1.36,SYNTHETIC_DEMO
2024-06-23,IND_VZG,2,2.36,67.7,1.28,SYNTHETIC_DEMO
2024-06-23,IND_PAR,6,4.47,78.7,2.81,SYNTHETIC_DEMO
2024-06-23,IND_GVM,1,1.63,69.0,0.9,SYNTHETIC_DEMO
2024-06-23,IND_DHM,3,1.9,77.2,1.17,SYNTHETIC_DEMO
2024-06-23,IND_HLD,10,3.86,88.0,2.72,SYNTHETIC_DEMO
2024-06-23,IND_GOP,1,1.46,64.8,0.76,SYNTHETIC_DEMO
2024-06-23,AUS_NEW,6,2.78,84.1,1.87,SYNTHETIC_DEMO
2024-06-23,AUS_HAY,4,1.9,73.1,1.11,SYNTHETIC_DEMO
2024-06-23,IDN_TAB,4,2.79,79.3,1.77,SYNTHETIC_DEMO
2024-06-23,ZAF_RIC,2,2.34,74.8,1.4,SYNTHETIC_DEMO
2024-06-24,IND_VZG,3,1.7,74.7,1.02,SYNTHETIC_DEMO
2024-06-24,IND_PAR,4,3.94,81.6,2.57,SYNTHETIC_DEMO
2024-06-24,IND_GVM,2,1.91,65.7,1.0,SYNTHETIC_DEMO
2024-06-24,IND_DHM,3,2.21,79.5,1.41,SYNTHETIC_DEMO
2024-06-24,IND_HLD,6,4.38,84.5,2.96,SYNTHETIC_DEMO
2024-06-24,IND_GOP,1,1.09,64.3,0.56,SYNTHETIC_DEMO
2024-06-24,AUS_NEW,6,3.14,82.8,2.08,SYNTHETIC_DEMO
2024-06-24,AUS_HAY,3,1.51,67.7,0.82,SYNTHETIC_DEMO
2024-06-24,IDN_TAB,2,2.66,77.8,1.66,SYNTHETIC_DEMO
2024-06-24,ZAF_RIC,7,2.42,75.7,1.47,SYNTHETIC_DEMO
2024-06-25,IND_VZG,3,2.12,75.6,1.28,SYNTHETIC_DEMO
2024-06-25,IND_PAR,6,3.62,84.6,2.45,SYNTHETIC_DEMO
2024-06-25,IND_GVM,3,1.72,64.1,0.88,SYNTHETIC_DEMO
2024-06-25,IND_DHM,4,2.35,72.4,1.36,SYNTHETIC_DEMO
2024-06-25,IND_HLD,8,4.42,85.8,3.03,SYNTHETIC_DEMO
2024-06-25,IND_GOP,2,1.61,63.2,0.81,SYNTHETIC_DEMO
2024-06-25,AUS_NEW,9,3.26,83.1,2.17,SYNTHETIC_DEMO
2024-06-25,AUS_HAY,5,1.91,75.0,1.15,SYNTHETIC_DEMO
2024-06-25,IDN_TAB,5,2.23,75.3,1.34,SYNTHETIC_DEMO
2024-06-25,ZAF_RIC,4,2.05,75.4,1.24,SYNTHETIC_DEMO
2024-06-26,IND_VZG,4,2.07,74.7,1.24,SYNTHETIC_DEMO
2024-06-26,IND_PAR,7,3.37,79.2,2.14,SYNTHETIC_DEMO
2024-06-26,IND_GVM,3,1.47,65.6,0.77,SYNTHETIC_DEMO
2024-06-26,IND_DHM,4,2.15,74.8,1.29,SYNTHETIC_DEMO
2024-06-26,IND_HLD,9,4.88,85.9,3.35,SYNTHETIC_DEMO
2024-06-26,IND_GOP,2,1.48,66.3,0.78,SYNTHETIC_DEMO
2024-06-26,AUS_NEW,6,3.21,84.7,2.18,SYNTHETIC_DEMO
2024-06-26,AUS_HAY,4,1.88,67.4,1.01,SYNTHETIC_DEMO
2024-06-26,IDN_TAB,5,2.73,76.4,1.67,SYNTHETIC_DEMO
2024-06-26,ZAF_RIC,5,1.85,72.7,1.08,SYNTHETIC_DEMO
