date,port,wind_speed_kmh,wave_height_m,rainfall_mm,cyclone_alert_level,source
2024-08-21,IND_DHM,27.1,1.24,39.5,None,SYNTHETIC_DEMO
2024-08-21,IND_HLD,18.4,1.37,31.6,None,SYNTHETIC_DEMO
2024-08-21,IND_GOP,23.4,1.75,45.2,None,SYNTHETIC_DEMO
2024-08-21,AUS_NEW,19.0,2.23,30.1,None,SYNTHETIC_DEMO
2024-08-21,AUS_HAY,24.3,1.65,37.8,None,SYNTHETIC_DEMO
2024-08-21,IDN_TAB,20.4,1.74,26.9,None,SYNTHETIC_DEMO
2024-08-21,ZAF_RIC,26.0,1.68,26.6,None,SYNTHETIC_DEMO
2024-08-22,IND_VZG,19.2,1.95,28.5,None,SYNTHETIC_DEMO
2024-08-22,IND_PAR,24.1,2.15,27.4,None,SYNTHETIC_DEMO
2024-08-22,IND_GVM,19.3,1.6,36.9,None,SYNTHETIC_DEMO
2024-08-22,IND_DHM,20.9,1.95,25.9,None,SYNTHETIC_DEMO
2024-08-22,IND_HLD,27.6,2.35,27.0,None,SYNTHETIC_DEMO
2024-08-22,IND_GOP,27.6,1.83,27.7,None,SYNTHETIC_DEMO
2024-08-22,AUS_NEW,28.4,2.21,31.9,None,SYNTHETIC_DEMO
2024-08-22,AUS_HAY,17.3,2.15,27.0,None,SYNTHETIC_DEMO
2024-08-22,IDN_TAB,23.9,1.74,26.2,None,SYNTHETIC_DEMO
2024-08-22,ZAF_RIC,32.6,2.05,27.7,None,SYNTHETIC_DEMO
2024-08-23,IND_VZG,29.1,1.74,29.7,None,SYNTHETIC_DEMO
2024-08-23,IND_PAR,20.9,1.8,35.6,None,SYNTHETIC_DEMO
2024-08-23,IND_GVM,23.3,1.48,28.9,None,SYNTHETIC_DEMO
2024-08-23,IND_DHM,25.5,1.89,29.6,None,SYNTHETIC_DEMO
2024-08-23,IND_HLD,21.8,1.87,25.1,None,SYNTHETIC_DEMO
2024-08-23,IND_GOP,18.1,1.89,26.0,None,SYNTHETIC_DEMO
2024-08-23,AUS_NEW,30.9,2.12,34.3,None,SYNTHETIC_DEMO
2024-08-23,AUS_HAY,19.6,2.03,29.9,None,SYNTHETIC_DEMO
2024-08-23,IDN_TAB,19.3,1.42,25.3,None,SYNTHETIC_DEMO
2024-08-23,ZAF_RIC,24.9,1.54,30.0,None,SYNTHETIC_DEMO
2024-08-24,IND_VZG,28.0,1.79,25.4,None,SYNTHETIC_DEMO
2024-08-24,IND_PAR,17.8,1.82,33.5,None,SYNTHETIC_DEMO
2024-08-24,IND_GVM,18.2,1.94,26.1,None,SYNTHETIC_DEMO
2024-08-24,IND_DHM,29.5,1.72,28.6,None,SYNTHETIC_DEMO
2024-08-24,IND_HLD,16.7,1.42,25.5,None,SYNTHETIC_DEMO
2024-08-24,IND_GOP,22.7,2.05,26.6,None,SYNTHETIC_DEMO
2024-08-24,AUS_NEW,17.0,1.75,33.9,None,SYNTHETIC_DEMO
2024-08-24,AUS_HAY,17.3,1.25,27.9,None,SYNTHETIC_DEMO
2024-08-24,IDN_TAB,21.1,1.79,30.6,None,SYNTHETIC_DEMO
2024-08-24,ZAF_RIC,14.3,1.19,35.3,None,SYNTHETIC_DEMO
2024-08-25,IND_VZG,20.3,1.94,31.8,None,SYNTHETIC_DEMO
2024-08-25,IND_PAR,23.7,1.55,27.4,None,SYNTHETIC_DEMO
2024-08-25,IND_GVM,25.9,1.76,29.5,None,SYNTHETIC_DEMO
2024-08-25,IND_DHM,18.5,1.72,35.3,None,SYNTHETIC_DEMO
2024-08-25,IND_HLD,19.1,1.85,39.8,None,SYNTHETIC_DEMO
2024-08-25,IND_GOP,22.7,1.82,29.9,None,SYNTHETIC_DEMO
2024-08-25,AUS_NEW,23.8,0.9,28.7,None,SYNTHETIC_DEMO
2024-08-25,AUS_HAY,27.8,1.31,29.2,None,SYNTHETIC_DEMO
2024-08-25,IDN_TAB,18.5,2.01,36.6,None,SYNTHETIC_DEMO
2024-08-25,ZAF_RIC,20.5,1.65,35.6,None,SYNTHETIC_DEMO
2024-08-26,IND_VZG,18.7,1.79,27.9,None,SYNTHETIC_DEMO
2024-08-26,IND_PAR,24.5,1.44,28.3,None,SYNTHETIC_DEMO
2024-08-26,IND_GVM,18.5,1.86,26.6,None,SYNTHETIC_DEMO
2024-08-26,IND_DHM,15.9,1.42,26.2,None,SYNTHETIC_DEMO
2024-08-26,IND_HLD,27.1,1.85,28.2,None,SYNTHETIC_DEMO
2024-08-26,IND_GOP,20.3,1.39,27.3,None,SYNTHETIC_DEMO
2024-08-26,AUS_NEW,21.7,1.73,28.7,None,SYNTHETIC_DEMO
2024-08-26,AUS_HAY,16.9,2.28,31.9,None,SYNTHETIC_DEMO
2024-08-26,IDN_TAB,29.5,1.36,27.0,None,SYNTHETIC_DEMO
2024-08-26,ZAF_RIC,32.7,1.84,30.4,None,SYNTHETIC_DEMO
2024-08-27,IND_VZG,20.8,1.73,30.1,None,SYNTHETIC_DEMO
2024-08-27,IND_PAR,14.7,1.67,25.4,None,SYNTHETIC_DEMO
2024-08-27,IND_GVM,22.0,1.56,27.6,None,SYNTHETIC_DEMO
2024-08-27,IND_DHM,15.8,2.19,30.8,None,SYNTHETIC_DEMO
2024-08-27,IND_HLD,18.9,1.18,26.8,None,SYNTHETIC_DEMO
2024-08-27,IND_GOP,14.7,1.82,29.3,None,SYNTHETIC_DEMO
2024-08-27,AUS_NEW,24.4,1.8,36.5,None,SYNTHETIC_DEMO
2024-08-27,AUS_HAY,19.3,1.68,25.7,None,SYNTHETIC_DEMO
2024-08-27,IDN_TAB,25.5,1.99,29.5,None,SYNTHETIC_DEMO
2024-08-27,ZAF_RIC,23.2,1.75,25.1,None,SYNTHETIC_DEMO
2024-08-28,IND_VZG,20.0,1.96,28.9,None,SYNTHETIC_DEMO
2024-08-28,IND_PAR,22.5,2.11,27.0,None,SYNTHETIC_DEMO
2024-08-28,IND_GVM,22.9,1.93,28.0,None,SYNTHETIC_DEMO
2024-08-28,IND_DHM,17.8,1.87,31.1,None,SYNTHETIC_DEMO
2024-08-28,IND_HLD,21.2,1.9,27.0,None,SYNTHETIC_DEMO
2024-08-28,IND_GOP,23.4,2.31,26.2,None,SYNTHETIC_DEMO
2024-08-28,AUS_NEW,21.6,1.51,25.3,None,SYNTHETIC_DEMO
2024-08-28,AUS_HAY,22.3,1.47,25.0,None,SYNTHETIC_DEMO
2024-08-28,IDN_TAB,22.5,1.39,27.4,None,SYNTHETIC_DEMO
2024-08-28,ZAF_RIC,26.2,1.71,27.2,None,SYNTHETIC_DEMO
2024-08-29,IND_VZG,19.6,2.24,29.9,None,SYNTHETIC_DEMO
2024-08-29,IND_PAR,18.4,1.81,28.9,None,SYNTHETIC_DEMO
2024-08-29,IND_GVM,19.5,2.25,25.1,None,SYNTHETIC_DEMO
2024-08-29,IND_DHM,20.1,1.59,27.4,None,SYNTHETIC_DEMO
2024-08-29,IND_HLD,22.7,2.1,31.5,None,SYNTHETIC_DEMO
2024-08-29,IND_GOP,20.4,1.6,31.7,None,SYNTHETIC_DEMO
2024-08-29,AUS_NEW,26.8,2.15,26.7,None,SYNTHETIC_DEMO
2024-08-29,AUS_HAY,16.6,1.89,37.8,None,SYNTHETIC_DEMO
2024-08-29,IDN_TAB,20.0,1.83,28.0,None,SYNTHETIC_DEMO
2024-08-29,ZAF_RIC,22.7,2.24,28.0,None,SYNTHETIC_DEMO
2024-08-30,IND_VZG,12.7,1.74,37.8,None,SYNTHETIC_DEMO
2024-08-30,IND_PAR,17.6,1.75,47.0,None,SYNTHETIC_DEMO
2024-08-30,IND_GVM,13.9,1.78,29.4,None,SYNTHETIC_DEMO
2024-08-30,IND_DHM,27.1,1.57,31.5,None,SYNTHETIC_DEMO
2024-08-30,IND_HLD,27.8,1.98,39.6,None,SYNTHETIC_DEMO
2024-08-30,IND_GOP,16.8,2.15,28.1,None,SYNTHETIC_DEMO
2024-08-30,AUS_NEW,15.7,1.41,25.6,None,SYNTHETIC_DEMO
2024-08-30,AUS_HAY,23.9,1.78,30.7,None,SYNTHETIC_DEMO
2024-08-30,IDN_TAB,20.2,2.13,27.4,None,SYNTHETIC_DEMO
2024-08-30,ZAF_RIC,18.1,2.03,27.4,None,SYNTHETIC_DEMO
2024-08-31,IND_VZG,19.1,1.86,26.3,None,SYNTHETIC_DEMO
2024-08-31,IND_PAR,30.4,2.0,30.0,None,SYNTHETIC_DEMO
2024-08-31,IND_GVM,21.8,1.86,26.9,None,SYNTHETIC_DEMO
2024-08-31,IND_DHM,25.5,2.44,35.1,None,SYNTHETIC_DEMO
2024-08-31,IND_HLD,22.1,2.17,37.1,None,SYNTHETIC_DEMO
2024-08-31,IND_GOP,26.1,2.02,28.4,None,SYNTHETIC_DEMO
2024-08-31,AUS_NEW,16.8,1.8,26.8,None,SYNTHETIC_DEMO
2024-08-31,AUS_HAY,24.1,2.52,25.2,None,SYNTHETIC_DEMO
2024-08-31,IDN_TAB,26.0,1.54,31.2,None,SYNTHETIC_DEMO
2024-08-31,ZAF_RIC,21.2,1.82,26.2,None,SYNTHETIC_DEMO
2024-09-01,IND_VZG,30.2,1.91,44.6,None,SYNTHETIC_DEMO
2024-09-01,IND_PAR,28.9,1.69,30.0,None,SYNTHETIC_DEMO
2024-09-01,IND_GVM,15.1,1.98,31.2,None,SYNTHETIC_DEMO
2024-09-01,IND_DHM,24.6,1.4,27.6,None,SYNTHETIC_DEMO
2024-09-01,IND_HLD,15.5,2.15,28.8,None,SYNTHETIC_DEMO
2024-09-01,IND_GOP,26.3,1.37,25.6,None,SYNTHETIC_DEMO
2024-09-01,AUS_NEW,24.6,1.44,25.3,None,SYNTHETIC_DEMO
2024-09-01,AUS_HAY,19.5,1.41,28.6,None,SYNTHETIC_DEMO
2024-09-01,IDN_TAB,18.3,1.76,29.4,None,SYNTHETIC_DEMO
2024-09-01,ZAF_RIC,24.8,1.45,26.4,None,SYNTHETIC_DEMO
2024-09-02,IND_VZG,23.0,1.95,26.2,None,SYNTHETIC_DEMO
2024-09-02,IND_PAR,18.2,1.64,31.6,None,SYNTHETIC_DEMO
2024-09-02,IND_GVM,18.8,1.3,30.3,None,SYNTHETIC_DEMO
2024-09-02,IND_DHM,20.6,1.82,25.2,None,SYNTHETIC_DEMO
2024-09-02,IND_HLD,26.6,1.54,35.4,None,SYNTHETIC_DEMO
2024-09-02,IND_GOP,17.9,1.16,29.1,None,SYNTHETIC_DEMO
2024-09-02,AUS_NEW,26.0,1.53,26.7,None,SYNTHETIC_DEMO
2024-09-02,AUS_HAY,18.0,1.73,53.3,None,SYNTHETIC_DEMO
2024-09-02,IDN_TAB,24.3,1.79,32.3,None,SYNTHETIC_DEMO
2024-09-02,ZAF_RIC,26.3,1.83,26.2,None,SYNTHETIC_DEMO
2024-09-03,IND_VZG,20.1,1.93,29.5,None,SYNTHETIC_DEMO
2024-09-03,IND_PAR,20.9,1.54,30.0,None,SYNTHETIC_DEMO
2024-09-03,IND_GVM,24.5,1.58,38.1,None,SYNTHETIC_DEMO
2024-09-03,IND_DHM,19.1,1.75,27.1,None,SYNTHETIC_DEMO
2024-09-03,IND_HLD,21.2,1.72,25.1,None,SYNTHETIC_DEMO
2024-09-03,IND_GOP,27.1,1.47,34.2,None,SYNTHETIC_DEMO
2024-09-03,AUS_NEW,25.3,1.91,29.0,None,SYNTHETIC_DEMO
2024-09-03,AUS_HAY,18.3,2.1,27.2,None,SYNTHETIC_DEMO
2024-09-03,IDN_TAB,17.4,2.24,26.8,None,SYNTHETIC_DEMO
2024-09-03,ZAF_RIC,19.4,1.46,33.5,None,SYNTHETIC_DEMO
2024-09-04,IND_VZG,24.4,2.26,26.0,None,SYNTHETIC_DEMO
2024-09-04,IND_PAR,18.3,1.94,30.9,None,SYNTHETIC_DEMO
2024-09-04,IND_GVM,30.1,1.95,26.5,None,SYNTHETIC_DEMO
2024-09-04,IND_DHM,25.7,1.73,30.2,None,SYNTHETIC_DEMO
2024-09-04,IND_HLD,20.4,1.06,27.0,None,SYNTHETIC_DEMO
2024-09-04,IND_GOP,24.6,2.24,29.2,None,SYNTHETIC_DEMO
2024-09-04,AUS_NEW,30.3,1.62,31.9,None,SYNTHETIC_DEMO
2024-09-04,AUS_HAY,21.7,2.19,30.6,None,SYNTHETIC_DEMO
2024-09-04,IDN_TAB,23.4,1.76,28.3,None,SYNTHETIC_DEMO
2024-09-04,ZAF_RIC,22.8,2.01,27.5,None,SYNTHETIC_DEMO
2024-09-05,IND_VZG,20.0,2.3,26.2,None,SYNTHETIC_DEMO
2024-09-05,IND_PAR,23.1,2.0,39.4,None,SYNTHETIC_DEMO
2024-09-05,IND_GVM,21.8,1.52,34.9,None,SYNTHETIC_DEMO
2024-09-05,IND_DHM,26.4,1.49,26.1,None,SYNTHETIC_DEMO
2024-09-05,IND_HLD,22.9,2.02,25.4,None,SYNTHETIC_DEMO
2024-09-05,IND_GOP,17.6,1.99,28.3,None,SYNTHETIC_DEMO
2024-09-05,AUS_NEW,19.5,1.36,25.3,None,SYNTHETIC_DEMO
2024-09-05,AUS_HAY,21.6,2.17,34.7,None,SYNTHETIC_DEMO
2024-09-05,IDN_TAB,23.1,1.78,30.4,None,SYNTHETIC_DEMO
2024-09-05,ZAF_RIC,24.4,1.79,25.6,None,SYNTHETIC_DEMO
2024-09-06,IND_VZG,20.8,1.73,26.0,None,SYNTHETIC_DEMO
2024-09-06,IND_PAR,20.1,1.78,26.2,None,SYNTHETIC_DEMO
2024-09-06,IND_GVM,19.4,1.64,27.2,None,SYNTHETIC_DEMO
2024-09-06,IND_DHM,21.3,1.94,27.8,None,SYNTHETIC_DEMO
2024-09-06,IND_HLD,20.3,2.2,26.2,None,SYNTHETIC_DEMO
2024-09-06,IND_GOP,24.1,1.83,26.4,None,SYNTHETIC_DEMO
2024-09-06,AUS_NEW,21.7,1.96,36.6,None,SYNTHETIC_DEMO
2024-09-06,AUS_HAY,23.2,1.76,29.8,None,SYNTHETIC_DEMO
2024-09-06,IDN_TAB,23.4,1.59,41.4,None,SYNTHETIC_DEMO
2024-09-06,ZAF_RIC,24.3,1.19,30.9,None,SYNTHETIC_DEMO
2024-09-07,IND_VZG,24.5,1.76,27.1,None,SYNTHETIC_DEMO
2024-09-07,IND_PAR,17.6,2.32,25.5,None,SYNTHETIC_DEMO
2024-09-07,IND_GVM,15.6,2.17,27.5,None,SYNTHETIC_DEMO
2024-09-07,IND_DHM,21.3,1.75,31.5,None,SYNTHETIC_DEMO
2024-09-07,IND_HLD,19.5,1.89,26.2,None,SYNTHETIC_DEMO
2024-09-07,IND_GOP,20.5,1.9,37.5,None,SYNTHETIC_DEMO
2024-09-07,AUS_NEW,24.8,1.35,34.3,None,SYNTHETIC_DEMO
2024-09-07,AUS_HAY,20.6,1.69,29.9,None,SYNTHETIC_DEMO
2024-09-07,IDN_TAB,19.1,1.89,32.6,None,SYNTHETIC_DEMO
2024-09-07,ZAF_RIC,20.1,2.22,28.3,None,SYNTHETIC_DEMO
2024-09-08,IND_VZG,24.8,1.2,55.3,None,SYNTHETIC_DEMO
2024-09-08,IND_PAR,18.0,1.35,32.9,None,SYNTHETIC_DEMO
2024-09-08,IND_GVM,18.5,1.5,36.9,None,SYNTHETIC_DEMO
2024-09-08,IND_DHM,23.9,2.24,28.7,None,SYNTHETIC_DEMO
2024-09-08,IND_HLD,25.0,2.2,27.6,None,SYNTHETIC_DEMO
2024-09-08,IND_GOP,22.5,1.71,27.9,None,SYNTHETIC_DEMO
2024-09-08,AUS_NEW,22.9,1.76,31.4,None,SYNTHETIC_DEMO
2024-09-08,AUS_HAY,20.7,1.63,25.9,None,SYNTHETIC_DEMO
2024-09-08,IDN_TAB,24.5,1.54,32.2,None,SYNTHETIC_DEMO
2024-09-08,ZAF_RIC,26.5,1.83,25.3,None,SYNTHETIC_DEMO
2024-09-09,IND_VZG,28.0,1.82,26.2,None,SYNTHETIC_DEMO
2024-09-09,IND_PAR,21.7,1.31,31.1,None,SYNTHETIC_DEMO
2024-09-09,IND_GVM,24.0,2.13,27.4,None,SYNTHETIC_DEMO
2024-09-09,IND_DHM,23.7,1.59,27.2,None,SYNTHETIC_DEMO
2024-09-09,IND_HLD,19.9,1.32,28.7,None,SYNTHETIC_DEMO
2024-09-09,IND_GOP,15.4,2.08,27.2,None,SYNTHETIC_DEMO
2024-09-09,AUS_NEW,16.0,1.74,26.2,None,SYNTHETIC_DEMO
2024-09-09,AUS_HAY,21.1,1.56,31.7,None,SYNTHETIC_DEMO
2024-09-09,IDN_TAB,21.0,1.22,30.2,None,SYNTHETIC_DEMO
2024-09-09,ZAF_RIC,15.1,1.75,39.8,None,SYNTHETIC_DEMO
2024-09-10,IND_VZG,18.0,1.72,25.6,None,SYNTHETIC_DEMO
2024-09-10,IND_PAR,19.9,1.57,28.8,None,SYNTHETIC_DEMO
2024-09-10,IND_GVM,27.3,1.91,32.9,None,SYNTHETIC_DEMO
2024-09-10,IND_DHM,23.8,2.27,27.1,None,SYNTHETIC_DEMO
2024-09-10,IND_HLD,18.2,1.47,28.7,None,SYNTHETIC_DEMO
2024-09-10,IND_GOP,17.0,1.93,40.1,None,SYNTHETIC_DEMO
2024-09-10,AUS_NEW,23.4,1.92,36.4,None,SYNTHETIC_DEMO
2024-09-10,AUS_HAY,23.6,1.92,25.4,None,SYNTHETIC_DEMO
2024-09-10,IDN_TAB,28.8,1.63,40.1,None,SYNTHETIC_DEMO
2024-09-10,ZAF_RIC,22.2,2.13,27.6,None,SYNTHETIC_DEMO
2024-09-11,IND_VZG,17.4,2.29,25.5,None,SYNTHETIC_DEMO
2024-09-11,IND_PAR,24.0,1.88,25.3,None,SYNTHETIC_DEMO
2024-09-11,IND_GVM,21.7,1.75,28.6,None,SYNTHETIC_DEMO
2024-09-11,IND_DHM,24.4,1.73,29.9,None,SYNTHETIC_DEMO
2024-09-11,IND_HLD,30.7,1.73,25.7,None,SYNTHETIC_DEMO
2024-09-11,IND_GOP,21.2,1.4,28.7,None,SYNTHETIC_DEMO
2024-09-11,AUS_NEW,19.3,2.12,30.2,None,SYNTHETIC_DEMO
2024-09-11,AUS_HAY,18.0,1.75,38.0,None,SYNTHETIC_DEMO
2024-09-11,IDN_TAB,11.9,1.72,27.2,None,SYNTHETIC_DEMO
2024-09-11,ZAF_RIC,25.1,1.51,38.0,None,SYNTHETIC_DEMO
2024-09-12,IND_VZG,20.9,1.58,26.8,None,SYNTHETIC_DEMO
2024-09-12,IND_PAR,19.4,2.01,26.2,None,SYNTHETIC_DEMO
2024-09-12,IND_GVM,19.3,1.63,26.7,None,SYNTHETIC_DEMO
2024-09-12,IND_DHM,27.8,1.88,42.4,None,SYNTHETIC_DEMO
2024-09-12,IND_HLD,20.0,2.55,28.3,None,SYNTHETIC_DEMO
2024-09-12,IND_GOP,20.2,2.0,29.0,None,SYNTHETIC_DEMO
2024-09-12,AUS_NEW,26.6,1.96,30.0,None,SYNTHETIC_DEMO
2024-09-12,AUS_HAY,21.4,2.44,34.2,None,SYNTHETIC_DEMO
2024-09-12,IDN_TAB,19.7,1.53,27.0,None,SYNTHETIC_DEMO
2024-09-12,ZAF_RIC,23.6,1.99,31.1,None,SYNTHETIC_DEMO
2024-09-13,IND_VZG,14.2,1.66,37.2,None,SYNTHETIC_DEMO
2024-09-13,IND_PAR,24.1,1.44,25.7,None,SYNTHETIC_DEMO
2024-09-13,IND_GVM,22.6,2.1,32.2,None,SYNTHETIC_DEMO
2024-09-13,IND_DHM,27.9,1.8,30.4,None,SYNTHETIC_DEMO
2024-09-13,IND_HLD,23.8,1.95,32.2,None,SYNTHETIC_DEMO
2024-09-13,IND_GOP,23.7,1.91,28.2,None,SYNTHETIC_DEMO
2024-09-13,AUS_NEW,28.7,2.1,26.8,None,SYNTHETIC_DEMO
2024-09-13,AUS_HAY,21.1,1.41,34.0,None,SYNTHETIC_DEMO
2024-09-13,IDN_TAB,26.2,1.89,39.4,None,SYNTHETIC_DEMO
2024-09-13,ZAF_RIC,22.6,1.66,29.1,None,SYNTHETIC_DEMO
2024-09-14,IND_VZG,18.3,1.94,25.6,None,SYNTHETIC_DEMO
2024-09-14,IND_PAR,16.6,1.77,30.6,None,SYNTHETIC_DEMO
2024-09-14,IND_GVM,19.4,1.85,28.9,None,SYNTHETIC_DEMO
2024-09-14,IND_DHM,21.2,1.15,29.3,None,SYNTHETIC_DEMO
2024-09-14,IND_HLD,19.2,1.61,26.4,None,SYNTHETIC_DEMO
2024-09-14,IND_GOP,16.1,1.41,34.1,None,SYNTHETIC_DEMO
2024-09-14,AUS_NEW,18.2,1.38,27.5,None,SYNTHETIC_DEMO
2024-09-14,AUS_HAY,17.9,1.37,28.4,None,SYNTHETIC_DEMO
2024-09-14,IDN_TAB,14.8,2.16,26.9,None,SYNTHETIC_DEMO
2024-09-14,ZAF_RIC,24.5,1.59,25.6,None,SYNTHETIC_DEMO
2024-09-15,IND_VZG,22.3,2.25,26.9,None,SYNTHETIC_DEMO
2024-09-15,IND_PAR,23.4,1.85,28.7,None,SYNTHETIC_DEMO
2024-09-15,IND_GVM,18.7,2.1,30.3,None,SYNTHETIC_DEMO
2024-09-15,IND_DHM,23.8,1.7,25.3,None,SYNTHETIC_DEMO
2024-09-15,IND_HLD,29.2,2.05,34.3,None,SYNTHETIC_DEMO
2024-09-15,IND_GOP,21.7,2.07,33.7,None,SYNTHETIC_DEMO
2024-09-15,AUS_NEW,23.0,2.08,25.9,None,SYNTHETIC_DEMO
2024-09-15,AUS_HAY,23.5,1.91,35.5,None,SYNTHETIC_DEMO
2024-09-15,IDN_TAB,22.2,1.07,28.8,None,SYNTHETIC_DEMO
2024-09-15,ZAF_RIC,22.7,1.67,31.3,None,SYNTHETIC_DEMO
2024-09-16,IND_VZG,26.2,1.37,41.9,None,SYNTHETIC_DEMO
2024-09-16,IND_PAR,19.6,1.42,25.1,None,SYNTHETIC_DEMO
2024-09-16,IND_GVM,24.5,1.55,27.9,None,SYNTHETIC_DEMO
2024-09-16,IND_DHM,24.0,1.93,28.9,None,SYNTHETIC_DEMO
2024-09-16,IND_HLD,16.3,1.44,39.5,None,SYNTHETIC_DEMO
2024-09-16,IND_GOP,24.2,1.79,37.3,None,SYNTHETIC_DEMO
2024-09-16,AUS_NEW,26.7,1.77,27.2,None,SYNTHETIC_DEMO
2024-09-16,AUS_HAY,27.5,2.34,27.0,None,SYNTHETIC_DEMO
2024-09-16,IDN_TAB,23.5,1.48,27.3,None,SYNTHETIC_DEMO
2024-09-16,ZAF_RIC,23.2,1.38,26.6,None,SYNTHETIC_DEMO
2024-09-17,IND_VZG,21.9,1.67,42.3,None,SYNTHETIC_DEMO
2024-09-17,IND_PAR,19.2,1.82,31.3,None,SYNTHETIC_DEMO
2024-09-17,IND_GVM,19.2,1.8,33.0,None,SYNTHETIC_DEMO
2024-09-17,IND_DHM,24.9,2.12,25.3,None,SYNTHETIC_DEMO
2024-09-17,IND_HLD,21.3,1.85,30.5,None,SYNTHETIC_DEMO
2024-09-17,IND_GOP,16.4,1.76,34.9,None,SYNTHETIC_DEMO
2024-09-17,AUS_NEW,15.2,1.96,25.5,None,SYNTHETIC_DEMO
2024-09-17,AUS_HAY,26.6,1.99,25.8,None,SYNTHETIC_DEMO
2024-09-17,IDN_TAB,22.5,1.94,40.1,None,SYNTHETIC_DEMO
2024-09-17,ZAF_RIC,21.1,1.68,29.7,None,SYNTHETIC_DEMO
2024-09-18,IND_VZG,22.1,2.4,25.5,None,SYNTHETIC_DEMO
2024-09-18,IND_PAR,19.3,1.29,25.5,None,SYNTHETIC_DEMO
2024-09-18,IND_GVM,22.8,1.87,25.2,None,SYNTHETIC_DEMO
2024-09-18,IND_DHM,25.0,1.9,27.7,None,SYNTHETIC_DEMO
2024-09-18,IND_HLD,18.9,2.22,28.2,None,SYNTHETIC_DEMO
2024-09-18,IND_GOP,25.2,1.62,25.5,None,SYNTHETIC_DEMO
2024-09-18,AUS_NEW,20.3,1.94,27.3,None,SYNTHETIC_DEMO
2024-09-18,AUS_HAY,20.0,1.81,33.7,None,SYNTHETIC_DEMO
2024-09-18,IDN_TAB,21.7,1.69,40.0,None,SYNTHETIC_DEMO
2024-09-18,ZAF_RIC,21.7,1.67,28.4,None,SYNTHETIC_DEMO
2024-09-19,IND_VZG,11.8,1.84,26.6,None,SYNTHETIC_DEMO
2024-09-19,IND_PAR,21.7,1.56,25.4,None,SYNTHETIC_DEMO
2024-09-19,IND_GVM,19.8,2.13,27.4,None,SYNTHETIC_DEMO
2024-09-19,IND_DHM,19.6,1.62,27.7,None,SYNTHETIC_DEMO
2024-09-19,IND_HLD,36.4,2.2,27.1,None,SYNTHETIC_DEMO
2024-09-19,IND_GOP,19.0,1.89,33.0,None,SYNTHETIC_DEMO
2024-09-19,AUS_NEW,23.9,1.92,31.0,None,SYNTHETIC_DEMO
2024-09-19,AUS_HAY,22.1,1.38,25.5,None,SYNTHETIC_DEMO
2024-09-19,IDN_TAB,17.7,1.13,34.2,None,SYNTHETIC_DEMO
2024-09-19,ZAF_RIC,22.4,1.84,28.7,None,SYNTHETIC_DEMO
2024-09-20,IND_VZG,20.7,1.27,33.4,None,SYNTHETIC_DEMO
2024-09-20,IND_PAR,21.0,1.97,30.8,None,SYNTHETIC_DEMO
2024-09-20,IND_GVM,24.3,1.14,27.4,None,SYNTHETIC_DEMO
2024-09-20,IND_DHM,22.8,1.64,25.8,None,SYNTHETIC_DEMO
2024-09-20,IND_HLD,22.5,1.91,25.6,None,SYNTHETIC_DEMO
2024-09-20,IND_GOP,21.2,1.87,33.2,None,SYNTHETIC_DEMO
2024-09-20,AUS_NEW,19.3,1.62,25.1,None,SYNTHETIC_DEMO
2024-09-20,AUS_HAY,15.9,2.1,34.5,None,SYNTHETIC_DEMO
2024-09-20,IDN_TAB,17.9,2.02,44.4,None,SYNTHETIC_DEMO
2024-09-20,ZAF_RIC,22.4,1.53,33.8,None,SYNTHETIC_DEMO
2024-09-21,IND_VZG,22.2,1.83,31.3,None,SYNTHETIC_DEMO
2024-09-21,IND_PAR,27.9,1.86,30.0,None,SYNTHETIC_DEMO
2024-09-21,IND_GVM,28.3,1.64,30.5,None,SYNTHETIC_DEMO
2024-09-21,IND_DHM,21.3,1.96,33.3,None,SYNTHETIC_DEMO
2024-09-21,IND_HLD,28.5,1.26,25.5,None,SYNTHETIC_DEMO
2024-09-21,IND_GOP,25.9,1.96,27.2,None,SYNTHETIC_DEMO
2024-09-21,AUS_NEW,20.7,1.58,27.4,None,SYNTHETIC_DEMO
2024-09-21,AUS_HAY,24.1,1.73,26.4,None,SYNTHETIC_DEMO
2024-09-21,IDN_TAB,20.7,2.05,27.1,None,SYNTHETIC_DEMO
2024-09-21,ZAF_RIC,20.4,1.99,25.4,None,SYNTHETIC_DEMO
2024-09-22,IND_VZG,23.8,1.81,31.2,None,SYNTHETIC_DEMO
2024-09-22,IND_PAR,24.0,1.4,25.2,None,SYNTHETIC_DEMO
2024-09-22,IND_GVM,20.5,2.22,28.6,None,SYNTHETIC_DEMO
2024-09-22,IND_DHM,23.0,1.92,27.9,None,SYNTHETIC_DEMO
2024-09-22,IND_HLD,23.6,1.85,30.0,None,SYNTHETIC_DEMO
2024-09-22,IND_GOP,22.9,1.65,27.4,None,SYNTHETIC_DEMO
2024-09-22,AUS_NEW,19.8,0.92,28.6,None,SYNTHETIC_DEMO
2024-09-22,AUS_HAY,18.6,1.73,25.1,None,SYNTHETIC_DEMO
2024-09-22,IDN_TAB,21.9,1.62,25.8,None,SYNTHETIC_DEMO
2024-09-22,ZAF_RIC,20.1,1.55,30.9,None,SYNTHETIC_DEMO
2024-09-23,IND_VZG,21.9,2.09,30.6,None,SYNTHETIC_DEMO
