date,location,fuel_type,price_usd_mt,source
2024-07-15,LKA_CMB,VLSFO,626.1,SYNTHETIC_DEMO
2024-07-15,LKA_CMB,MGO,794.43,SYNTHETIC_DEMO
2024-07-15,ARE_FUJ,VLSFO,604.72,SYNTHETIC_DEMO
2024-07-15,ARE_FUJ,MGO,767.3,SYNTHETIC_DEMO
2024-07-16,SGP_SIN,VLSFO,617.73,SYNTHETIC_DEMO
2024-07-16,SGP_SIN,MGO,802.93,SYNTHETIC_DEMO
2024-07-16,LKA_CMB,VLSFO,633.17,SYNTHETIC_DEMO
2024-07-16,LKA_CMB,MGO,823.0,SYNTHETIC_DEMO
2024-07-16,ARE_FUJ,VLSFO,611.55,SYNTHETIC_DEMO
2024-07-16,ARE_FUJ,MGO,794.9,SYNTHETIC_DEMO
2024-07-17,SGP_SIN,VLSFO,600.03,SYNTHETIC_DEMO
2024-07-17,SGP_SIN,MGO,775.04,SYNTHETIC_DEMO
2024-07-17,LKA_CMB,VLSFO,615.03,SYNTHETIC_DEMO
2024-07-17,LKA_CMB,MGO,794.41,SYNTHETIC_DEMO
2024-07-17,ARE_FUJ,VLSFO,594.03,SYNTHETIC_DEMO
2024-07-17,ARE_FUJ,MGO,767.29,SYNTHETIC_DEMO
2024-07-18,SGP_SIN,VLSFO,613.31,SYNTHETIC_DEMO
2024-07-18,SGP_SIN,MGO,785.18,SYNTHETIC_DEMO
2024-07-18,LKA_CMB,VLSFO,628.64,SYNTHETIC_DEMO
2024-07-18,LKA_CMB,MGO,804.8,SYNTHETIC_DEMO
2024-07-18,ARE_FUJ,VLSFO,607.18,SYNTHETIC_DEMO
2024-07-18,ARE_FUJ,MGO,777.32,SYNTHETIC_DEMO
2024-07-19,SGP_SIN,VLSFO,604.06,SYNTHETIC_DEMO
2024-07-19,SGP_SIN,MGO,777.12,SYNTHETIC_DEMO
2024-07-19,LKA_CMB,VLSFO,619.16,SYNTHETIC_DEMO
2024-07-19,LKA_CMB,MGO,796.55,SYNTHETIC_DEMO
2024-07-19,ARE_FUJ,VLSFO,598.02,SYNTHETIC_DEMO
2024-07-19,ARE_FUJ,MGO,769.35,SYNTHETIC_DEMO
2024-07-20,SGP_SIN,VLSFO,593.94,SYNTHETIC_DEMO
2024-07-20,SGP_SIN,MGO,767.62,SYNTHETIC_DEMO
2024-07-20,LKA_CMB,VLSFO,608.78,SYNTHETIC_DEMO
2024-07-20,LKA_CMB,MGO,786.81,SYNTHETIC_DEMO
2024-07-20,ARE_FUJ,VLSFO,588.0,SYNTHETIC_DEMO
2024-07-20,ARE_FUJ,MGO,759.94,SYNTHETIC_DEMO
2024-07-21,SGP_SIN,VLSFO,614.88,SYNTHETIC_DEMO
2024-07-21,SGP_SIN,MGO,782.36,SYNTHETIC_DEMO
2024-07-21,LKA_CMB,VLSFO,630.25,SYNTHETIC_DEMO
2024-07-21,LKA_CMB,MGO,801.92,SYNTHETIC_DEMO
2024-07-21,ARE_FUJ,VLSFO,608.73,SYNTHETIC_DEMO
2024-07-21,ARE_FUJ,MGO,774.54,SYNTHETIC_DEMO
2024-07-22,SGP_SIN,VLSFO,607.54,SYNTHETIC_DEMO
2024-07-22,SGP_SIN,MGO,772.42,SYNTHETIC_DEMO
2024-07-22,LKA_CMB,VLSFO,622.73,SYNTHETIC_DEMO
2024-07-22,LKA_CMB,MGO,791.73,SYNTHETIC_DEMO
2024-07-22,ARE_FUJ,VLSFO,601.47,SYNTHETIC_DEMO
2024-07-22,ARE_FUJ,MGO,764.69,SYNTHETIC_DEMO
2024-07-23,SGP_SIN,VLSFO,593.96,SYNTHETIC_DEMO
2024-07-23,SGP_SIN,MGO,753.13,SYNTHETIC_DEMO
2024-07-23,LKA_CMB,VLSFO,608.81,SYNTHETIC_DEMO
2024-07-23,LKA_CMB,MGO,771.95,SYNTHETIC_DEMO
2024-07-23,ARE_FUJ,VLSFO,588.02,SYNTHETIC_DEMO
2024-07-23,ARE_FUJ,MGO,745.6,SYNTHETIC_DEMO
2024-07-24,SGP_SIN,VLSFO,604.78,SYNTHETIC_DEMO
2024-07-24,SGP_SIN,MGO,772.18,SYNTHETIC_DEMO
2024-07-24,LKA_CMB,VLSFO,619.9,SYNTHETIC_DEMO
2024-07-24,LKA_CMB,MGO,791.49,SYNTHETIC_DEMO
2024-07-24,ARE_FUJ,VLSFO,598.74,SYNTHETIC_DEMO
2024-07-24,ARE_FUJ,MGO,764.46,SYNTHETIC_DEMO
2024-07-25,SGP_SIN,VLSFO,619.69,SYNTHETIC_DEMO
2024-07-25,SGP_SIN,MGO,789.93,SYNTHETIC_DEMO
2024-07-25,LKA_CMB,VLSFO,635.18,SYNTHETIC_DEMO
2024-07-25,LKA_CMB,MGO,809.68,SYNTHETIC_DEMO
2024-07-25,ARE_FUJ,VLSFO,613.49,SYNTHETIC_DEMO
2024-07-25,ARE_FUJ,MGO,782.03,SYNTHETIC_DEMO
2024-07-26,SGP_SIN,VLSFO,604.5,SYNTHETIC_DEMO
2024-07-26,SGP_SIN,MGO,767.86,SYNTHETIC_DEMO
2024-07-26,LKA_CMB,VLSFO,619.62,SYNTHETIC_DEMO
2024-07-26,LKA_CMB,MGO,787.06,SYNTHETIC_DEMO
2024-07-26,ARE_FUJ,VLSFO,598.46,SYNTHETIC_DEMO
2024-07-26,ARE_FUJ,MGO,760.18,SYNTHETIC_DEMO
2024-07-27,SGP_SIN,VLSFO,592.23,SYNTHETIC_DEMO
2024-07-27,SGP_SIN,MGO,769.21,SYNTHETIC_DEMO
2024-07-27,LKA_CMB,VLSFO,607.04,SYNTHETIC_DEMO
2024-07-27,LKA_CMB,MGO,788.44,SYNTHETIC_DEMO
2024-07-27,ARE_FUJ,VLSFO,586.31,SYNTHETIC_DEMO
2024-07-27,ARE_FUJ,MGO,761.51,SYNTHETIC_DEMO
2024-07-28,SGP_SIN,VLSFO,598.63,SYNTHETIC_DEMO
2024-07-28,SGP_SIN,MGO,771.08,SYNTHETIC_DEMO
2024-07-28,LKA_CMB,VLSFO,613.59,SYNTHETIC_DEMO
2024-07-28,LKA_CMB,MGO,790.36,SYNTHETIC_DEMO
2024-07-28,ARE_FUJ,VLSFO,592.64,SYNTHETIC_DEMO
2024-07-28,ARE_FUJ,MGO,763.37,SYNTHETIC_DEMO
2024-07-29,SGP_SIN,VLSFO,603.05,SYNTHETIC_DEMO
2024-07-29,SGP_SIN,MGO,772.45,SYNTHETIC_DEMO
2024-07-29,LKA_CMB,VLSFO,618.13,SYNTHETIC_DEMO
2024-07-29,LKA_CMB,MGO,791.76,SYNTHETIC_DEMO
2024-07-29,ARE_FUJ,VLSFO,597.02,SYNTHETIC_DEMO
2024-07-29,ARE_FUJ,MGO,764.72,SYNTHETIC_DEMO
2024-07-30,SGP_SIN,VLSFO,589.28,SYNTHETIC_DEMO
2024-07-30,SGP_SIN,MGO,753.73,SYNTHETIC_DEMO
2024-07-30,LKA_CMB,VLSFO,604.01,SYNTHETIC_DEMO
2024-07-30,LKA_CMB,MGO,772.57,SYNTHETIC_DEMO
2024-07-30,ARE_FUJ,VLSFO,583.39,SYNTHETIC_DEMO
2024-07-30,ARE_FUJ,MGO,746.19,SYNTHETIC_DEMO
2024-07-31,SGP_SIN,VLSFO,595.54,SYNTHETIC_DEMO
2024-07-31,SGP_SIN,MGO,763.4,SYNTHETIC_DEMO
2024-07-31,LKA_CMB,VLSFO,610.43,SYNTHETIC_DEMO
2024-07-31,LKA_CMB,MGO,782.48,SYNTHETIC_DEMO
2024-07-31,ARE_FUJ,VLSFO,589.58,SYNTHETIC_DEMO
2024-07-31,ARE_FUJ,MGO,755.76,SYNTHETIC_DEMO
2024-08-01,SGP_SIN,VLSFO,589.63,SYNTHETIC_DEMO
2024-08-01,SGP_SIN,MGO,758.75,SYNTHETIC_DEMO
2024-08-01,LKA_CMB,VLSFO,604.37,SYNTHETIC_DEMO
2024-08-01,LKA_CMB,MGO,777.72,SYNTHETIC_DEMO
2024-08-01,ARE_FUJ,VLSFO,583.74,SYNTHETIC_DEMO
2024-08-01,ARE_FUJ,MGO,751.16,SYNTHETIC_DEMO
2024-08-02,SGP_SIN,VLSFO,597.84,SYNTHETIC_DEMO
2024-08-02,SGP_SIN,MGO,764.88,SYNTHETIC_DEMO
2024-08-02,LKA_CMB,VLSFO,612.78,SYNTHETIC_DEMO
2024-08-02,LKA_CMB,MGO,784.0,SYNTHETIC_DEMO
2024-08-02,ARE_FUJ,VLSFO,591.86,SYNTHETIC_DEMO
2024-08-02,ARE_FUJ,MGO,757.23,SYNTHETIC_DEMO
2024-08-03,SGP_SIN,VLSFO,590.97,SYNTHETIC_DEMO
2024-08-03,SGP_SIN,MGO,740.38,SYNTHETIC_DEMO
2024-08-03,LKA_CMB,VLSFO,605.74,SYNTHETIC_DEMO
2024-08-03,LKA_CMB,MGO,758.89,SYNTHETIC_DEMO
2024-08-03,ARE_FUJ,VLSFO,585.06,SYNTHETIC_DEMO
2024-08-03,ARE_FUJ,MGO,732.98,SYNTHETIC_DEMO
2024-08-04,SGP_SIN,VLSFO,605.92,SYNTHETIC_DEMO
2024-08-04,SGP_SIN,MGO,774.01,SYNTHETIC_DEMO
2024-08-04,LKA_CMB,VLSFO,621.07,SYNTHETIC_DEMO
2024-08-04,LKA_CMB,MGO,793.36,SYNTHETIC_DEMO
2024-08-04,ARE_FUJ,VLSFO,599.86,SYNTHETIC_DEMO
2024-08-04,ARE_FUJ,MGO,766.27,SYNTHETIC_DEMO
2024-08-05,SGP_SIN,VLSFO,607.54,SYNTHETIC_DEMO
2024-08-05,SGP_SIN,MGO,772.94,SYNTHETIC_DEMO
2024-08-05,LKA_CMB,VLSFO,622.73,SYNTHETIC_DEMO
2024-08-05,LKA_CMB,MGO,792.26,SYNTHETIC_DEMO
2024-08-05,ARE_FUJ,VLSFO,601.47,SYNTHETIC_DEMO
2024-08-05,ARE_FUJ,MGO,765.21,SYNTHETIC_DEMO
2024-08-06,SGP_SIN,VLSFO,601.8,SYNTHETIC_DEMO
2024-08-06,SGP_SIN,MGO,769.53,SYNTHETIC_DEMO
2024-08-06,LKA_CMB,VLSFO,616.85,SYNTHETIC_DEMO
2024-08-06,LKA_CMB,MGO,788.77,SYNTHETIC_DEMO
2024-08-06,ARE_FUJ,VLSFO,595.79,SYNTHETIC_DEMO
2024-08-06,ARE_FUJ,MGO,761.84,SYNTHETIC_DEMO
2024-08-07,SGP_SIN,VLSFO,601.87,SYNTHETIC_DEMO
2024-08-07,SGP_SIN,MGO,781.14,SYNTHETIC_DEMO
2024-08-07,LKA_CMB,VLSFO,616.91,SYNTHETIC_DEMO
2024-08-07,LKA_CMB,MGO,800.67,SYNTHETIC_DEMO
2024-08-07,ARE_FUJ,VLSFO,595.85,SYNTHETIC_DEMO
2024-08-07,ARE_FUJ,MGO,773.33,SYNTHETIC_DEMO
2024-08-08,SGP_SIN,VLSFO,593.69,SYNTHETIC_DEMO
2024-08-08,SGP_SIN,MGO,770.19,SYNTHETIC_DEMO
2024-08-08,LKA_CMB,VLSFO,608.53,SYNTHETIC_DEMO
2024-08-08,LKA_CMB,MGO,789.44,SYNTHETIC_DEMO
2024-08-08,ARE_FUJ,VLSFO,587.75,SYNTHETIC_DEMO
2024-08-08,ARE_FUJ,MGO,762.48,SYNTHETIC_DEMO
2024-08-09,SGP_SIN,VLSFO,592.66,SYNTHETIC_DEMO
2024-08-09,SGP_SIN,MGO,753.36,SYNTHETIC_DEMO
2024-08-09,LKA_CMB,VLSFO,607.47,SYNTHETIC_DEMO
2024-08-09,LKA_CMB,MGO,772.19,SYNTHETIC_DEMO
2024-08-09,ARE_FUJ,VLSFO,586.73,SYNTHETIC_DEMO
2024-08-09,ARE_FUJ,MGO,745.82,SYNTHETIC_DEMO
2024-08-10,SGP_SIN,VLSFO,575.09,SYNTHETIC_DEMO
2024-08-10,SGP_SIN,MGO,736.87,SYNTHETIC_DEMO
2024-08-10,LKA_CMB,VLSFO,589.47,SYNTHETIC_DEMO
2024-08-10,LKA_CMB,MGO,755.29,SYNTHETIC_DEMO
2024-08-10,ARE_FUJ,VLSFO,569.34,SYNTHETIC_DEMO
2024-08-10,ARE_FUJ,MGO,729.5,SYNTHETIC_DEMO
2024-08-11,SGP_SIN,VLSFO,578.54,SYNTHETIC_DEMO
2024-08-11,SGP_SIN,MGO,764.34,SYNTHETIC_DEMO
2024-08-11,LKA_CMB,VLSFO,593.01,SYNTHETIC_DEMO
2024-08-11,LKA_CMB,MGO,783.45,SYNTHETIC_DEMO
2024-08-11,ARE_FUJ,VLSFO,572.76,SYNTHETIC_DEMO
2024-08-11,ARE_FUJ,MGO,756.7,SYNTHETIC_DEMO
2024-08-12,SGP_SIN,VLSFO,575.0,SYNTHETIC_DEMO
2024-08-12,SGP_SIN,MGO,745.46,SYNTHETIC_DEMO
2024-08-12,LKA_CMB,VLSFO,589.38,SYNTHETIC_DEMO
2024-08-12,LKA_CMB,MGO,764.1,SYNTHETIC_DEMO
2024-08-12,ARE_FUJ,VLSFO,569.25,SYNTHETIC_DEMO
2024-08-12,ARE_FUJ,MGO,738.01,SYNTHETIC_DEMO
2024-08-13,SGP_SIN,VLSFO,575.12,SYNTHETIC_DEMO
2024-08-13,SGP_SIN,MGO,752.18,SYNTHETIC_DEMO
2024-08-13,LKA_CMB,VLSFO,589.5,SYNTHETIC_DEMO
2024-08-13,LKA_CMB,MGO,770.99,SYNTHETIC_DEMO
2024-08-13,ARE_FUJ,VLSFO,569.37,SYNTHETIC_DEMO
2024-08-13,ARE_FUJ,MGO,744.66,SYNTHETIC_DEMO
2024-08-14,SGP_SIN,VLSFO,574.98,SYNTHETIC_DEMO
2024-08-14,SGP_SIN,MGO,741.04,SYNTHETIC_DEMO
2024-08-14,LKA_CMB,VLSFO,589.35,SYNTHETIC_DEMO
2024-08-14,LKA_CMB,MGO,759.56,SYNTHETIC_DEMO
2024-08-14,ARE_FUJ,VLSFO,569.23,SYNTHETIC_DEMO
2024-08-14,ARE_FUJ,MGO,733.63,SYNTHETIC_DEMO
2024-08-15,SGP_SIN,VLSFO,580.12,SYNTHETIC_DEMO
2024-08-15,SGP_SIN,MGO,739.87,SYNTHETIC_DEMO
2024-08-15,LKA_CMB,VLSFO,594.62,SYNTHETIC_DEMO
2024-08-15,LKA_CMB,MGO,758.37,SYNTHETIC_DEMO
2024-08-15,ARE_FUJ,VLSFO,574.31,SYNTHETIC_DEMO
2024-08-15,ARE_FUJ,MGO,732.47,SYNTHETIC_DEMO
2024-08-16,SGP_SIN,VLSFO,578.99,SYNTHETIC_DEMO
2024-08-16,SGP_SIN,MGO,750.85,SYNTHETIC_DEMO
2024-08-16,LKA_CMB,VLSFO,593.47,SYNTHETIC_DEMO
2024-08-16,LKA_CMB,MGO,769.62,SYNTHETIC_DEMO
2024-08-16,ARE_FUJ,VLSFO,573.2,SYNTHETIC_DEMO
2024-08-16,ARE_FUJ,MGO,743.34,SYNTHETIC_DEMO
2024-08-17,SGP_SIN,VLSFO,588.25,SYNTHETIC_DEMO
2024-08-17,SGP_SIN,MGO,741.78,SYNTHETIC_DEMO
2024-08-17,LKA_CMB,VLSFO,602.96,SYNTHETIC_DEMO
2024-08-17,LKA_CMB,MGO,760.32,SYNTHETIC_DEMO
2024-08-17,ARE_FUJ,VLSFO,582.37,SYNTHETIC_DEMO
2024-08-17,ARE_FUJ,MGO,734.36,SYNTHETIC_DEMO
2024-08-18,SGP_SIN,VLSFO,586.8,SYNTHETIC_DEMO
2024-08-18,SGP_SIN,MGO,760.29,SYNTHETIC_DEMO
2024-08-18,LKA_CMB,VLSFO,601.47,SYNTHETIC_DEMO
2024-08-18,LKA_CMB,MGO,779.29,SYNTHETIC_DEMO
2024-08-18,ARE_FUJ,VLSFO,580.93,SYNTHETIC_DEMO
2024-08-18,ARE_FUJ,MGO,752.68,SYNTHETIC_DEMO
2024-08-19,SGP_SIN,VLSFO,589.14,SYNTHETIC_DEMO
2024-08-19,SGP_SIN,MGO,756.14,SYNTHETIC_DEMO
2024-08-19,LKA_CMB,VLSFO,603.87,SYNTHETIC_DEMO
2024-08-19,LKA_CMB,MGO,775.04,SYNTHETIC_DEMO
2024-08-19,ARE_FUJ,VLSFO,583.25,SYNTHETIC_DEMO
2024-08-19,ARE_FUJ,MGO,748.58,SYNTHETIC_DEMO
2024-08-20,SGP_SIN,VLSFO,600.25,SYNTHETIC_DEMO
2024-08-20,SGP_SIN,MGO,780.65,SYNTHETIC_DEMO
2024-08-20,LKA_CMB,VLSFO,615.25,SYNTHETIC_DEMO
2024-08-20,LKA_CMB,MGO,800.17,SYNTHETIC_DEMO
2024-08-20,ARE_FUJ,VLSFO,594.25,SYNTHETIC_DEMO
2024-08-20,ARE_FUJ,MGO,772.85,SYNTHETIC_DEMO
2024-08-21,SGP_SIN,VLSFO,590.63,SYNTHETIC_DEMO
2024-08-21,SGP_SIN,MGO,764.54,SYNTHETIC_DEMO
2024-08-21,LKA_CMB,VLSFO,605.4,SYNTHETIC_DEMO
2024-08-21,LKA_CMB,MGO,783.65,SYNTHETIC_DEMO
2024-08-21,ARE_FUJ,VLSFO,584.73,SYNTHETIC_DEMO
2024-08-21,ARE_FUJ,MGO,756.89,SYNTHETIC_DEMO
2024-08-22,SGP_SIN,VLSFO,595.67,SYNTHETIC_DEMO
2024-08-22,SGP_SIN,MGO,766.9,SYNTHETIC_DEMO
2024-08-22,LKA_CMB,VLSFO,610.56,SYNTHETIC_DEMO
2024-08-22,LKA_CMB,MGO,786.07,SYNTHETIC_DEMO
2024-08-22,ARE_FUJ,VLSFO,589.71,SYNTHETIC_DEMO
2024-08-22,ARE_FUJ,MGO,759.23,SYNTHETIC_DEMO
2024-08-23,SGP_SIN,VLSFO,612.48,SYNTHETIC_DEMO
2024-08-23,SGP_SIN,MGO,784.3,SYNTHETIC_DEMO
2024-08-23,LKA_CMB,VLSFO,627.79,SYNTHETIC_DEMO
2024-08-23,LKA_CMB,MGO,803.91,SYNTHETIC_DEMO
2024-08-23,ARE_FUJ,VLSFO,606.36,SYNTHETIC_DEMO
2024-08-23,ARE_FUJ,MGO,776.46,SYNTHETIC_DEMO
2024-08-24,SGP_SIN,VLSFO,617.1,SYNTHETIC_DEMO
2024-08-24,SGP_SIN,MGO,787.3,SYNTHETIC_DEMO
2024-08-24,LKA_CMB,VLSFO,632.53,SYNTHETIC_DEMO
2024-08-24,LKA_CMB,MGO,806.98,SYNTHETIC_DEMO
2024-08-24,ARE_FUJ,VLSFO,610.93,SYNTHETIC_DEMO
2024-08-24,ARE_FUJ,MGO,779.42,SYNTHETIC_DEMO
2024-08-25,SGP_SIN,VLSFO,616.97,SYNTHETIC_DEMO
2024-08-25,SGP_SIN,MGO,785.02,SYNTHETIC_DEMO
2024-08-25,LKA_CMB,VLSFO,632.4,SYNTHETIC_DEMO
2024-08-25,LKA_CMB,MGO,804.65,SYNTHETIC_DEMO
2024-08-25,ARE_FUJ,VLSFO,610.8,SYNTHETIC_DEMO
2024-08-25,ARE_FUJ,MGO,777.17,SYNTHETIC_DEMO
2024-08-26,SGP_SIN,VLSFO,598.61,SYNTHETIC_DEMO
2024-08-26,SGP_SIN,MGO,767.54,SYNTHETIC_DEMO
2024-08-26,LKA_CMB,VLSFO,613.57,SYNTHETIC_DEMO
2024-08-26,LKA_CMB,MGO,786.73,SYNTHETIC_DEMO
2024-08-26,ARE_FUJ,VLSFO,592.62,SYNTHETIC_DEMO
2024-08-26,ARE_FUJ,MGO,759.86,SYNTHETIC_DEMO
2024-08-27,SGP_SIN,VLSFO,599.95,SYNTHETIC_DEMO
2024-08-27,SGP_SIN,MGO,779.72,SYNTHETIC_DEMO
2024-08-27,LKA_CMB,VLSFO,614.95,SYNTHETIC_DEMO
2024-08-27,LKA_CMB,MGO,799.22,SYNTHETIC_DEMO
2024-08-27,ARE_FUJ,VLSFO,593.95,SYNTHETIC_DEMO
2024-08-27,ARE_FUJ,MGO,771.93,SYNTHETIC_DEMO
2024-08-28,SGP_SIN,VLSFO,611.34,SYNTHETIC_DEMO
2024-08-28,SGP_SIN,MGO,783.45,SYNTHETIC_DEMO
2024-08-28,LKA_CMB,VLSFO,626.63,SYNTHETIC_DEMO
2024-08-28,LKA_CMB,MGO,803.04,SYNTHETIC_DEMO
2024-08-28,ARE_FUJ,VLSFO,605.23,SYNTHETIC_DEMO
2024-08-28,ARE_FUJ,MGO,775.62,SYNTHETIC_DEMO
2024-08-29,SGP_SIN,VLSFO,597.65,SYNTHETIC_DEMO
2024-08-29,SGP_SIN,MGO,767.26,SYNTHETIC_DEMO
2024-08-29,LKA_CMB,VLSFO,612.59,SYNTHETIC_DEMO
2024-08-29,LKA_CMB,MGO,786.44,SYNTHETIC_DEMO
2024-08-29,ARE_FUJ,VLSFO,591.68,SYNTHETIC_DEMO
2024-08-29,ARE_FUJ,MGO,759.59,SYNTHETIC_DEMO
2024-08-30,SGP_SIN,VLSFO,608.2,SYNTHETIC_DEMO
2024-08-30,SGP_SIN,MGO,768.64,SYNTHETIC_DEMO
2024-08-30,LKA_CMB,VLSFO,623.41,SYNTHETIC_DEMO
2024-08-30,LKA_CMB,MGO,787.86,SYNTHETIC_DEMO
2024-08-30,ARE_FUJ,VLSFO,602.12,SYNTHETIC_DEMO
2024-08-30,ARE_FUJ,MGO,760.96,SYNTHETIC_DEMO
2024-08-31,SGP_SIN,VLSFO,598.52,SYNTHETIC_DEMO
2024-08-31,SGP_SIN,MGO,750.41,SYNTHETIC_DEMO
2024-08-31,LKA_CMB,VLSFO,613.48,SYNTHETIC_DEMO
2024-08-31,LKA_CMB,MGO,769.17,SYNTHETIC_DEMO
2024-08-31,ARE_FUJ,VLSFO,592.53,SYNTHETIC_DEMO
2024-08-31,ARE_FUJ,MGO,742.91,SYNTHETIC_DEMO
2024-09-01,SGP_SIN,VLSFO,618.07,SYNTHETIC_DEMO
2024-09-01,SGP_SIN,MGO,806.43,SYNTHETIC_DEMO
2024-09-01,LKA_CMB,VLSFO,633.52,SYNTHETIC_DEMO
2024-09-01,LKA_CMB,MGO,826.59,SYNTHETIC_DEMO
2024-09-01,ARE_FUJ,VLSFO,611.88,SYNTHETIC_DEMO
2024-09-01,ARE_FUJ,MGO,798.36,SYNTHETIC_DEMO
2024-09-02,SGP_SIN,VLSFO,617.26,SYNTHETIC_DEMO
2024-09-02,SGP_SIN,MGO,790.0,SYNTHETIC_DEMO
2024-09-02,LKA_CMB,VLSFO,632.7,SYNTHETIC_DEMO
2024-09-02,LKA_CMB,MGO,809.75,SYNTHETIC_DEMO
2024-09-02,ARE_FUJ,VLSFO,611.09,SYNTHETIC_DEMO
2024-09-02,ARE_FUJ,MGO,782.1,SYNTHETIC_DEMO
2024-09-03,SGP_SIN,VLSFO,603.08,SYNTHETIC_DEMO
2024-09-03,SGP_SIN,MGO,773.68,SYNTHETIC_DEMO
2024-09-03,LKA_CMB,VLSFO,618.16,SYNTHETIC_DEMO
2024-09-03,LKA_CMB,MGO,793.02,SYNTHETIC_DEMO
2024-09-03,ARE_FUJ,VLSFO,597.05,SYNTHETIC_DEMO
2024-09-03,ARE_FUJ,MGO,765.94,SYNTHETIC_DEMO
2024-09-04,SGP_SIN,VLSFO,616.1,SYNTHETIC_DEMO
2024-09-04,SGP_SIN,MGO,783.44,SYNTHETIC_DEMO
2024-09-04,LKA_CMB,VLSFO,631.5,SYNTHETIC_DEMO
2024-09-04,LKA_CMB,MGO,803.03,SYNTHETIC_DEMO
2024-09-04,ARE_FUJ,VLSFO,609.94,SYNTHETIC_DEMO
2024-09-04,ARE_FUJ,MGO,775.61,SYNTHETIC_DEMO
2024-09-05,SGP_SIN,VLSFO,616.37,SYNTHETIC_DEMO
2024-09-05,SGP_SIN,MGO,803.1,SYNTHETIC_DEMO
2024-09-05,LKA_CMB,VLSFO,631.77,SYNTHETIC_DEMO
2024-09-05,LKA_CMB,MGO,823.18,SYNTHETIC_DEMO
2024-09-05,ARE_FUJ,VLSFO,610.2,SYNTHETIC_DEMO
2024-09-05,ARE_FUJ,MGO,795.07,SYNTHETIC_DEMO
2024-09-06,SGP_SIN,VLSFO,636.2,SYNTHETIC_DEMO
2024-09-06,SGP_SIN,MGO,807.58,SYNTHETIC_DEMO
2024-09-06,LKA_CMB,VLSFO,652.1,SYNTHETIC_DEMO
2024-09-06,LKA_CMB,MGO,827.77,SYNTHETIC_DEMO
2024-09-06,ARE_FUJ,VLSFO,629.84,SYNTHETIC_DEMO
2024-09-06,ARE_FUJ,MGO,799.51,SYNTHETIC_DEMO
2024-09-07,SGP_SIN,VLSFO,612.85,SYNTHETIC_DEMO
2024-09-07,SGP_SIN,MGO,772.95,SYNTHETIC_DEMO
2024-09-07,LKA_CMB,VLSFO,628.17,SYNTHETIC_DEMO
2024-09-07,LKA_CMB,MGO,792.27,SYNTHETIC_DEMO
2024-09-07,ARE_FUJ,VLSFO,606.72,SYNTHETIC_DEMO
2024-09-07,ARE_FUJ,MGO,765.22,SYNTHETIC_DEMO
2024-09-08,SGP_SIN,VLSFO,615.54,SYNTHETIC_DEMO
2024-09-08,SGP_SIN,MGO,794.49,SYNTHETIC_DEMO
2024-09-08,LKA_CMB,VLSFO,630.92,SYNTHETIC_DEMO
2024-09-08,LKA_CMB,MGO,814.35,SYNTHETIC_DEMO
2024-09-08,ARE_FUJ,VLSFO,609.38,SYNTHETIC_DEMO
2024-09-08,ARE_FUJ,MGO,786.55,SYNTHETIC_DEMO
2024-09-09,SGP_SIN,VLSFO,622.17,SYNTHETIC_DEMO
2024-09-09,SGP_SIN,MGO,785.67,SYNTHETIC_DEMO
2024-09-09,LKA_CMB,VLSFO,637.73,SYNTHETIC_DEMO
2024-09-09,LKA_CMB,MGO,805.31,SYNTHETIC_DEMO
2024-09-09,ARE_FUJ,VLSFO,615.95,SYNTHETIC_DEMO
2024-09-09,ARE_FUJ,MGO,777.81,SYNTHETIC_DEMO
2024-09-10,SGP_SIN,VLSFO,610.88,SYNTHETIC_DEMO
2024-09-10,SGP_SIN,MGO,790.1,SYNTHETIC_DEMO
2024-09-10,LKA_CMB,VLSFO,626.15,SYNTHETIC_DEMO
2024-09-10,LKA_CMB,MGO,809.85,SYNTHETIC_DEMO
2024-09-10,ARE_FUJ,VLSFO,604.77,SYNTHETIC_DEMO
2024-09-10,ARE_FUJ,MGO,782.2,SYNTHETIC_DEMO
2024-09-11,SGP_SIN,VLSFO,620.24,SYNTHETIC_DEMO
2024-09-11,SGP_SIN,MGO,772.93,SYNTHETIC_DEMO
2024-09-11,LKA_CMB,VLSFO,635.74,SYNTHETIC_DEMO
2024-09-11,LKA_CMB,MGO,792.25,SYNTHETIC_DEMO
2024-09-11,ARE_FUJ,VLSFO,614.03,SYNTHETIC_DEMO
2024-09-11,ARE_FUJ,MGO,765.2,SYNTHETIC_DEMO
2024-09-12,SGP_SIN,VLSFO,607.81,SYNTHETIC_DEMO
2024-09-12,SGP_SIN,MGO,776.34,SYNTHETIC_DEMO
2024-09-12,LKA_CMB,VLSFO,623.01,SYNTHETIC_DEMO
2024-09-12,LKA_CMB,MGO,795.75,SYNTHETIC_DEMO
2024-09-12,ARE_FUJ,VLSFO,601.74,SYNTHETIC_DEMO
2024-09-12,ARE_FUJ,MGO,768.58,SYNTHETIC_DEMO
2024-09-13,SGP_SIN,VLSFO,609.25,SYNTHETIC_DEMO
2024-09-13,SGP_SIN,MGO,763.21,SYNTHETIC_DEMO
2024-09-13,LKA_CMB,VLSFO,624.48,SYNTHETIC_DEMO
2024-09-13,LKA_CMB,MGO,782.29,SYNTHETIC_DEMO
2024-09-13,ARE_FUJ,VLSFO,603.15,SYNTHETIC_DEMO
2024-09-13,ARE_FUJ,MGO,755.58,SYNTHETIC_DEMO
